,s0,s1,s2,s3,s4,s5,q0,q1,q2,q3,q4,q5
54,7,6,4,3,2,1,1,1,1,0,0,0
55,7,6,5,3,2,1,1,1,0,0,0,0
56,7,6,5,3,2,1,1,1,0,1,0,0
57,7,6,5,3,2,1,1,1,0,1,0,0
58,7,6,5,3,2,1,1,1,0,1,1,0
59,7,6,5,3,2,1,1,1,0,1,1,0
60,7,6,5,3,2,1,1,1,0,1,1,0
61,7,7,5,3,2,1,0,0,0,1,1,0
62,7,7,5,3,2,1,0,0,0,1,1,0
63,7,7,5,3,2,1,0,0,1,1,1,0
64,7,7,5,3,2,1,0,0,1,1,1,0
65,7,7,5,2,2,1,0,0,1,1,1,0
66,7,7,5,3,2,1,0,0,1,0,1,0
67,7,7,5,3,2,1,0,0,1,0,1,0
68,7,7,5,3,3,1,0,0,1,0,0,0
69,7,7,5,3,3,1,1,1,1,0,0,0
70,6,6,5,3,3,1,1,1,1,0,0,0
71,6,6,5,3,3,1,1,1,1,0,0,0
72,6,6,5,3,3,1,1,1,1,0,0,0
73,6,6,5,3,3,1,1,1,0,0,0,0
74,6,6,5,3,3,1,1,1,0,0,0,0
75,6,6,5,3,3,1,1,1,0,0,0,0
76,6,6,5,3,3,1,1,1,0,0,0,0
77,6,6,5,3,3,1,1,1,0,0,0,0
78,6,6,5,3,3,1,1,1,0,0,0,0
79,7,7,5,3,3,1,0,0,0,0,0,0
80,7,7,5,3,3,1,0,0,0,0,0,0
81,7,7,5,3,3,1,0,0,0,0,0,0
82,7,7,5,3,3,1,0,0,0,0,0,0
83,7,7,5,3,2,1,0,0,0,0,0,0
84,6,7,5,3,2,1,0,0,0,0,0,0
85,6,7,5,3,2,1,0,0,0,0,0,0
86,6,7,5,3,2,1,1,1,1,0,0,0
87,6,6,5,3,2,1,1,1,1,0,0,0
88,6,6,5,3,2,1,1,1,1,1,0,0
89,6,6,5,3,2,1,1,1,1,1,0,0
90,6,6,5,3,2,1,1,1,1,1,0,0
91,6,6,5,3,2,1,1,1,1,1,0,0
92,6,6,5,3,2,1,1,1,1,1,0,0
93,6,6,5,3,2,1,1,1,1,1,0,0
94,6,6,5,3,2,1,1,1,1,1,0,0
95,6,6,4,3,2,1,1,1,1,1,0,0
96,7,7,5,2,2,1,0,0,0,1,0,0
97,7,7,5,2,2,1,0,0,0,1,0,0
98,6,6,5,3,2,1,0,0,0,0,1,0
99,6,6,5,3,2,1,0,0,0,0,1,0
100,6,6,5,3,2,1,0,0,0,0,1,0
101,6,6,5,3,2,1,0,0,0,0,1,0
102,6,6,5,3,2,1,0,0,0,0,1,0
103,6,6,5,3,2,1,0,0,0,0,1,0
104,6,6,5,3,2,1,1,1,1,0,1,0
105,6,6,5,3,2,1,1,1,1,0,1,0
106,6,6,5,3,2,0,1,1,1,0,1,0
107,6,5,5,3,2,0,1,1,1,0,1,0
108,6,5,5,3,3,0,1,1,1,0,0,0
109,6,5,5,3,3,0,1,1,1,0,0,0
110,6,5,5,3,3,0,1,1,1,0,0,0
111,6,5,5,3,3,0,1,1,1,0,0,0
112,6,5,5,3,3,0,1,1,1,0,0,0
113,6,5,4,3,3,0,1,1,1,0,0,0
114,7,6,5,3,3,0,0,0,0,0,0,0
115,6,6,5,3,3,0,0,0,0,0,0,0
116,6,6,5,3,3,0,0,0,0,0,0,0
117,6,6,5,3,3,0,0,0,0,0,0,0
118,6,6,5,3,3,0,0,0,0,0,0,0
119,6,6,5,3,3,0,0,0,0,0,0,0
120,6,6,5,3,3,0,0,0,0,1,0,0
121,6,6,5,3,3,0,0,0,0,1,0,0
122,6,6,5,3,2,0,1,1,0,1,0,0
123,6,6,5,3,2,0,1,1,0,1,0,0
124,6,5,5,3,2,0,1,1,0,1,0,0
125,6,5,5,3,2,0,1,1,0,1,0,0
126,6,5,5,3,2,0,1,1,0,1,0,0
127,6,5,5,3,2,0,1,1,1,1,0,1
128,6,5,5,3,2,0,1,1,1,1,0,1
129,6,5,5,3,2,0,1,1,1,1,0,1
130,6,5,5,4,2,0,1,1,1,0,0,1
131,5,5,5,4,2,0,1,1,1,0,0,1
132,6,6,5,4,2,0,0,0,1,0,0,1
133,6,6,4,4,2,0,0,0,1,0,0,1
134,6,6,4,3,2,0,0,0,1,0,0,1
135,6,6,4,3,2,0,0,0,1,0,0,1
136,6,6,4,3,2,0,0,0,1,0,0,1
137,6,6,5,3,2,1,0,0,0,0,0,0
138,6,6,5,3,2,1,0,0,0,0,0,0
139,6,6,5,3,2,1,1,1,0,0,0,0
140,6,6,5,3,2,1,1,1,0,0,0,0
141,6,6,5,3,2,1,1,1,0,0,1,0
142,6,6,5,3,2,1,1,1,0,0,1,0
143,6,6,5,3,2,1,1,1,0,0,1,0
144,5,5,5,3,2,1,1,1,0,0,1,0
145,5,5,5,3,2,1,1,1,0,0,1,0
146,5,5,5,3,2,1,1,1,0,0,1,0
147,5,5,5,3,2,1,1,1,1,0,1,0
148,5,5,5,3,2,1,1,1,1,0,1,0
149,6,6,5,3,2,1,0,0,1,0,1,0
150,6,6,5,3,2,1,0,0,1,0,1,0
151,6,6,5,3,3,1,0,0,1,0,0,0
152,6,6,5,3,3,1,0,0,1,1,0,0
153,6,6,5,3,3,1,0,0,1,1,0,0
154,6,6,5,3,3,1,0,0,1,1,0,0
155,6,6,4,3,3,1,0,0,1,1,0,0
156,6,6,4,3,3,1,1,1,1,1,0,0
157,6,6,5,3,3,1,1,1,0,1,0,0
158,6,6,5,3,3,1,1,1,0,1,0,0
159,6,6,5,3,3,1,1,1,0,1,0,0
160,6,6,5,3,3,1,1,1,0,1,0,0
161,5,5,5,3,3,1,1,1,0,1,0,0
162,5,5,5,4,3,1,1,1,0,0,0,0
163,5,5,5,4,3,1,1,1,0,0,0,0
164,5,5,5,4,3,1,1,1,0,0,0,0
165,5,5,5,4,3,1,1,1,1,0,0,0
166,6,6,5,3,3,1,0,0,1,0,0,0
167,6,6,5,3,3,1,0,0,1,0,0,0
168,6,6,5,3,2,1,0,0,1,0,0,0
169,6,6,5,3,2,1,0,0,1,0,0,0
170,6,6,5,3,2,1,0,0,1,0,0,0
171,6,6,5,3,2,1,0,0,1,0,0,0
172,6,6,5,3,2,1,0,0,1,0,0,0
173,6,6,4,3,2,1,0,0,1,0,0,0
174,6,6,4,3,2,1,1,1,1,0,0,0
175,6,6,5,3,2,1,1,1,0,0,0,0
176,6,6,5,3,2,1,1,1,0,0,0,0
177,6,6,5,3,2,1,1,1,0,0,0,0
178,6,6,5,3,2,1,1,1,1,0,0,0
179,5,5,5,3,2,1,1,1,1,1,0,0
180,5,5,5,3,2,1,1,1,1,1,0,0
181,5,5,5,3,2,1,1,1,1,1,0,0
182,5,5,5,3,2,1,1,1,1,1,0,0
183,5,5,5,3,2,1,1,1,1,1,0,0
184,6,6,5,3,2,1,0,0,1,1,0,0
185,6,6,5,3,2,1,0,0,1,1,0,0
186,6,6,5,3,2,1,0,0,2,1,1,0
187,6,6,5,3,2,1,0,0,2,1,1,0
188,6,6,6,3,2,1,0,0,1,1,1,0
189,6,6,6,4,2,1,0,0,1,0,1,0
190,6,6,6,4,2,1,1,1,1,0,1,0
191,6,6,6,4,2,1,1,1,1,0,1,0
192,6,6,6,4,2,1,1,1,1,0,1,0
193,6,6,6,4,2,1,1,1,1,0,1,0
194,6,6,6,4,2,1,1,1,1,0,1,0
195,6,6,6,4,2,1,1,1,1,0,1,0
196,5,5,6,4,3,1,1,1,0,0,0,0
197,5,5,6,4,3,1,1,1,1,0,0,0
198,5,5,6,3,3,1,1,1,1,0,0,0
199,5,5,6,3,3,1,1,1,1,0,0,0
200,6,6,6,3,3,1,0,0,1,0,0,0
201,6,6,6,3,3,1,0,0,1,0,0,0
202,6,6,6,3,3,1,0,0,1,0,0,0
203,6,6,6,3,3,1,0,0,1,0,0,0
204,6,6,6,3,3,1,0,0,1,0,0,0
205,6,6,6,3,3,1,0,0,1,0,0,0
206,6,6,6,3,3,1,0,0,1,0,0,0
207,6,6,7,3,3,1,0,0,0,0,0,0
208,6,6,7,3,2,1,1,1,0,0,0,0
209,6,6,7,3,2,1,1,1,0,0,0,0
210,6,6,7,3,2,1,1,1,0,0,0,0
211,6,6,7,3,2,1,1,1,0,1,0,0
212,6,6,7,3,2,1,1,1,0,1,0,0
213,6,6,7,3,2,1,1,1,1,1,0,0
214,5,5,6,3,2,1,1,1,1,1,0,0
215,5,5,6,3,2,1,1,1,1,1,0,0
216,5,5,6,3,2,1,1,1,1,1,0,0
217,5,5,6,3,2,1,1,1,1,1,0,0
218,6,6,6,3,2,1,0,0,1,1,0,0
219,6,6,6,3,2,1,0,0,1,1,0,0
220,6,6,6,3,2,1,0,0,1,1,0,0
221,6,6,6,4,2,1,0,0,1,0,0,0
222,6,6,6,4,2,1,0,0,1,0,0,0
223,6,6,7,4,2,1,0,0,0,0,0,0
224,6,6,7,4,2,1,0,0,0,0,0,0
225,6,6,7,4,2,1,0,0,0,0,0,0
226,6,6,7,4,2,1,0,0,0,0,1,0
227,6,6,7,4,2,1,1,1,0,0,1,0
228,6,6,7,4,2,1,1,1,0,0,1,0
229,6,6,7,4,2,1,1,1,0,0,1,0
230,6,6,7,3,2,1,1,1,0,0,1,1
231,6,6,7,3,2,1,1,1,1,0,1,1
232,5,5,7,3,2,1,1,1,1,0,1,1
233,5,5,7,3,2,1,1,1,1,0,1,1
234,5,5,7,3,2,1,1,1,1,0,1,1
235,5,5,7,3,2,1,1,1,1,0,1,1
236,5,5,7,3,3,1,1,1,1,0,0,1
237,6,6,6,3,3,0,0,0,1,0,0,1
238,6,6,6,3,3,0,0,0,1,0,0,1
239,6,6,6,3,3,0,0,0,1,0,0,1
240,6,6,6,3,3,1,0,0,1,0,0,0
241,6,6,7,3,3,1,0,0,0,0,0,0
242,6,6,7,3,3,1,0,0,0,0,0,0
243,6,6,7,3,3,1,0,0,0,0,0,0
244,6,6,7,3,3,1,0,0,0,0,0,0
245,6,6,7,3,3,1,1,1,0,0,0,0
246,6,6,7,3,3,1,1,1,0,1,0,0
247,6,6,7,3,3,1,1,1,0,1,0,0
248,6,6,7,3,3,1,1,1,0,1,0,0
249,5,5,7,3,3,1,1,1,1,1,0,0
250,5,5,7,3,3,1,1,1,1,1,0,0
251,5,5,7,3,2,1,1,1,1,1,0,0
252,5,5,7,3,2,1,1,1,1,1,0,0
253,5,5,7,3,2,1,1,1,1,1,0,0
254,5,5,7,3,2,1,1,1,1,1,0,0
255,6,6,7,3,2,1,0,0,1,1,0,0
256,6,6,7,4,2,1,0,0,1,0,0,0
257,6,6,6,4,2,1,0,0,1,0,0,0
258,6,6,6,4,2,1,0,0,1,0,0,0
259,6,6,7,4,2,1,0,0,0,0,0,0
260,6,6,7,4,2,1,0,0,0,0,0,0
261,6,6,7,4,2,1,1,1,0,0,0,0
262,6,6,7,3,2,1,1,1,0,0,0,0
263,6,6,7,3,2,1,1,1,0,0,0,0
264,6,6,7,3,2,1,1,1,0,0,0,0
265,6,6,7,3,2,1,1,1,0,0,0,0
266,5,5,7,3,2,1,1,1,0,0,0,0
267,5,5,7,3,2,1,1,1,0,0,0,0
268,5,5,7,3,2,1,1,1,1,0,0,0
269,5,5,7,3,2,1,1,1,1,0,0,0
270,5,5,7,3,2,1,1,1,1,0,0,0
271,6,6,7,3,2,1,0,0,1,0,1,0
272,6,6,7,3,2,1,0,0,1,0,1,0
273,6,6,7,3,2,1,0,0,1,0,1,0
274,6,6,7,3,2,1,0,0,1,0,1,0
275,6,6,6,3,2,1,0,0,1,0,1,0
276,6,6,6,3,2,1,0,0,1,0,1,0
277,6,6,6,3,2,1,0,0,1,1,1,0
278,6,6,7,3,2,1,0,0,0,1,1,0
279,6,6,7,3,2,1,1,1,0,1,1,0
280,6,6,7,3,2,1,1,1,0,1,1,0
281,6,6,7,3,3,1,1,1,0,1,0,0
282,6,6,7,3,3,1,1,1,0,1,0,0
283,6,6,7,3,3,1,1,1,0,1,0,0
284,5,5,7,3,3,1,1,1,0,1,0,0
285,5,5,7,3,3,1,1,1,0,1,0,1
286,5,5,7,3,3,1,1,1,0,1,0,1
287,5,5,7,4,3,1,1,1,1,0,0,1
288,5,5,6,4,3,1,1,1,1,0,0,1
289,6,6,6,3,3,1,0,0,1,0,0,1
290,6,6,6,3,3,1,0,0,1,0,0,1
291,6,6,6,3,3,1,0,0,1,0,1,1
292,6,6,6,3,3,1,0,0,1,0,1,1
293,6,6,6,3,3,1,0,0,1,0,1,1
294,6,6,6,3,3,1,0,0,1,0,1,1
295,6,6,6,3,3,2,0,0,1,0,1,0
296,6,6,5,3,2,2,0,0,1,0,1,0
297,6,6,6,3,2,2,0,0,0,0,1,0
298,6,6,6,3,2,2,0,0,0,0,1,0
299,6,6,6,3,2,2,1,1,0,0,1,0
300,5,5,6,3,2,2,1,1,0,0,1,0
301,5,5,6,3,3,2,1,1,0,0,0,0
302,5,5,6,3,3,2,1,1,0,0,0,0
303,5,5,6,3,3,2,1,1,0,0,0,0
304,5,5,6,3,3,2,1,1,0,0,0,0
305,5,5,6,3,3,2,1,1,0,0,0,0
306,5,5,6,3,3,2,1,1,0,0,0,0
307,5,5,5,3,3,2,1,1,0,0,0,0
308,5,5,5,3,3,2,1,1,1,1,0,1
309,6,6,5,3,3,2,0,0,1,1,0,1
310,6,6,5,3,3,2,0,0,1,1,0,1
311,6,6,5,3,3,2,0,0,1,1,0,1
312,6,6,5,3,3,2,0,0,1,1,0,1
313,6,6,5,3,3,2,0,0,1,1,0,1
314,6,6,5,3,3,2,0,0,1,1,1,1
315,6,6,5,3,3,2,0,0,1,1,1,1
316,6,6,5,3,3,2,0,0,1,1,1,1
317,6,6,5,3,3,2,0,0,1,1,1,1
318,5,5,6,4,3,3,1,1,0,0,1,0
319,5,5,6,4,3,3,1,1,0,0,1,0
320,5,5,6,4,3,3,1,1,0,0,1,0
321,5,5,6,3,3,3,1,1,0,0,1,0
322,5,5,6,3,3,3,1,1,0,0,1,0
323,5,5,5,3,3,3,1,1,0,0,1,0
324,5,5,5,3,4,3,1,1,0,0,0,0
325,5,5,5,3,4,3,1,1,0,0,0,0
326,5,5,5,3,4,3,1,1,0,0,0,0
327,5,5,5,3,4,3,1,1,0,0,0,0
328,6,6,5,3,4,3,0,0,0,0,0,0
329,6,6,5,3,4,3,0,0,1,0,0,0
330,6,6,5,3,4,3,0,0,1,0,0,0
331,6,6,5,3,4,3,0,0,1,0,0,0
332,6,6,5,3,4,3,0,0,1,0,0,0
333,6,6,5,3,4,3,1,1,1,0,0,0
334,6,6,5,3,4,3,1,1,1,0,0,0
335,6,6,5,3,4,3,1,1,1,0,0,0
336,6,6,5,3,3,3,1,1,1,0,0,0
337,5,5,5,3,3,3,1,1,1,0,0,0
338,5,5,5,3,3,3,1,1,1,0,0,0
339,5,5,6,3,3,3,1,1,0,0,0,0
340,5,5,6,3,3,2,1,1,0,0,0,0
341,5,5,5,3,3,2,1,1,0,0,0,0
342,5,5,5,3,3,2,1,1,0,1,0,0
343,6,6,5,3,3,2,0,0,0,1,0,0
344,6,6,5,3,3,2,0,0,0,1,0,0
345,6,6,5,3,3,2,0,0,0,1,0,0
346,6,6,5,3,3,2,0,1,0,1,0,0
347,6,6,5,3,3,2,0,1,0,1,0,0
348,6,6,5,3,3,2,0,1,0,1,0,0
349,6,6,5,3,3,2,0,1,0,1,0,0
350,6,6,5,3,3,2,0,1,1,1,0,0
351,6,6,5,3,3,2,1,2,1,1,0,0
352,6,6,5,4,3,2,1,2,1,0,0,0
353,6,6,5,4,3,2,1,2,1,0,0,0
354,6,6,5,4,3,2,1,2,1,0,0,1
355,5,5,5,4,3,2,1,2,1,0,0,1
356,5,6,5,3,3,2,1,1,1,0,0,1
357,5,6,5,3,3,2,1,1,1,0,1,1
358,5,6,5,3,3,2,1,1,1,0,1,1
359,5,6,4,3,3,2,1,1,1,0,1,1
360,5,6,5,3,3,2,1,1,0,0,1,1
361,6,7,5,3,3,2,0,0,0,0,1,1
362,6,7,5,3,3,2,0,0,0,0,1,1
363,6,7,5,3,3,2,0,0,0,0,1,1
364,6,7,5,3,3,3,1,1,0,0,1,0
365,6,7,5,3,3,3,1,1,0,0,1,0
366,6,7,5,3,3,3,1,1,0,0,1,0
367,6,7,5,3,4,3,1,1,0,0,0,0
368,6,7,5,3,4,3,1,1,0,0,0,0
369,6,7,5,3,4,3,1,1,0,0,0,0
370,6,7,5,3,4,3,1,1,0,0,0,0
371,5,6,5,3,4,3,1,1,0,0,0,0
372,5,6,5,3,4,3,2,1,1,1,0,0
373,5,6,5,3,4,3,2,1,1,1,0,0
374,6,7,5,3,4,3,1,0,1,1,0,0
375,6,7,5,3,4,3,1,0,1,1,0,0
376,6,7,5,3,4,3,1,0,1,1,0,0
377,6,7,5,3,4,3,1,0,1,1,0,0
378,6,7,4,3,4,3,1,0,1,1,0,0
379,6,7,4,3,4,3,1,0,1,1,0,0
380,6,7,4,3,4,3,1,0,1,1,0,0
381,6,7,4,3,3,3,1,0,1,1,0,0
382,7,7,5,4,3,3,0,0,0,0,0,0
383,7,7,5,4,3,3,0,0,0,0,0,0
384,7,7,5,4,3,3,0,0,0,0,0,0
385,7,7,5,4,3,3,0,0,0,0,0,0
386,7,7,5,4,3,3,0,0,0,0,0,0
387,7,7,5,3,3,3,0,0,0,0,0,0
388,7,7,5,3,3,3,1,1,0,0,0,0
389,6,6,5,3,3,3,1,1,0,0,0,0
390,6,6,5,3,3,3,1,1,0,0,0,0
391,6,6,5,3,3,3,1,1,0,0,0,0
392,6,6,5,3,3,3,1,1,0,0,0,0
393,6,6,5,3,3,3,1,1,1,0,0,0
394,6,6,5,3,3,3,1,1,1,0,0,0
395,6,6,5,3,3,2,1,1,1,0,0,0
396,6,6,5,3,3,2,1,1,1,0,0,0
397,6,6,4,3,3,2,1,1,1,0,0,0
398,7,7,4,3,3,2,0,0,1,0,0,0
399,7,7,4,3,3,2,0,0,1,0,0,0
400,7,7,4,3,3,2,0,0,1,0,1,0
401,7,7,4,3,2,2,0,0,1,0,1,0
402,7,7,4,3,2,2,0,0,1,0,1,0
403,7,7,5,3,2,2,0,0,0,0,1,0
404,7,7,5,3,2,2,0,0,0,0,1,0
405,7,7,5,3,2,2,0,0,0,1,1,0
406,7,7,5,3,2,2,1,1,0,1,1,0
407,7,7,5,3,2,2,1,1,0,1,1,0
408,7,7,5,3,2,2,1,1,0,1,1,0
409,6,6,5,3,2,2,1,1,0,1,1,0
410,6,6,5,3,3,2,1,1,0,1,0,0
411,6,6,5,3,3,2,1,1,0,1,0,0
412,6,6,5,3,3,2,1,1,0,1,0,0
413,6,6,5,3,3,2,1,1,0,1,0,0
414,6,6,5,3,3,2,1,1,0,1,0,0
415,6,6,5,4,3,2,1,1,0,0,0,0
416,7,7,5,4,3,2,0,0,0,0,0,0
417,7,7,5,4,3,2,0,0,1,0,0,1
418,7,7,4,3,3,1,0,0,1,0,0,1
419,7,7,4,3,3,1,0,0,1,0,0,1
420,7,7,4,3,3,1,0,0,1,0,0,1
421,7,7,4,3,3,1,0,0,1,0,0,1
422,7,7,4,3,3,1,0,0,1,0,0,1
423,7,7,4,3,3,1,0,0,1,0,0,1
424,7,7,4,3,2,1,1,1,1,0,0,1
425,7,7,4,3,2,1,1,1,1,0,0,1
426,7,7,4,3,2,1,1,1,1,0,0,1
427,7,7,5,3,2,2,1,1,0,0,0,0
428,6,6,5,3,2,2,1,1,0,0,0,0
429,6,6,5,3,2,2,1,1,0,0,0,0
430,6,6,5,3,2,2,1,1,0,0,0,0
431,6,6,5,3,2,2,1,1,0,0,0,0
432,6,6,5,3,2,2,1,1,0,0,0,0
433,6,6,5,3,2,2,1,1,0,0,0,0
434,7,7,5,3,2,2,0,0,0,0,0,0
435,7,7,5,3,2,2,0,0,0,0,0,0
436,7,7,5,3,2,2,0,0,0,0,0,0
437,7,7,5,3,2,2,0,0,0,0,0,0
438,7,7,5,3,2,2,1,0,1,0,0,0
439,7,7,4,3,2,2,1,0,1,1,0,0
440,7,7,4,3,2,2,1,0,1,1,0,0
441,7,7,4,3,2,2,1,1,1,1,1,0
442,7,7,4,3,2,2,1,1,1,1,1,0
443,6,6,4,3,2,2,1,1,1,1,1,0
444,6,6,4,3,2,2,1,1,1,1,1,0
445,6,6,4,3,2,2,1,1,1,1,1,0
446,6,6,4,3,2,2,1,1,1,1,1,0
447,6,6,4,3,2,2,1,1,1,1,1,0
448,7,6,5,3,2,2,0,1,0,1,1,0
449,7,6,5,4,2,2,0,1,0,0,1,0
450,7,6,5,4,2,2,0,1,0,0,1,0
451,7,7,5,4,3,2,0,0,0,0,0,0
452,7,7,5,3,3,2,0,0,0,0,0,0
453,7,7,5,3,3,2,1,0,0,0,0,0
454,7,7,5,3,3,2,1,0,0,0,0,0
455,7,7,5,3,3,2,1,0,0,0,0,0
456,7,6,5,3,3,2,1,0,0,0,0,0
457,7,6,5,3,3,2,1,0,0,0,0,0
458,7,6,5,3,3,2,1,0,1,0,0,0
459,7,6,5,3,3,2,1,0,1,0,0,0
460,7,6,4,3,3,2,1,1,1,0,0,0
461,6,5,4,3,3,2,1,1,1,0,0,0
462,6,5,4,3,3,2,1,1,1,0,0,0
463,7,5,4,3,3,2,0,1,1,0,0,0
464,7,5,4,3,3,1,0,1,1,0,0,0
465,7,5,4,3,3,1,0,1,1,0,0,0
466,7,5,4,3,3,1,0,1,1,0,0,0
467,7,5,4,3,2,1,0,1,1,0,0,0
468,7,5,5,3,2,1,0,1,0,0,0,0
469,7,5,5,3,2,1,0,1,0,0,0,0
470,7,6,5,3,2,1,0,0,0,0,0,0
471,7,6,5,3,2,1,1,1,0,0,0,0
472,7,6,5,3,2,1,1,1,0,0,0,0
473,7,6,5,3,2,1,1,1,0,0,0,0
474,6,5,5,3,2,1,1,1,0,1,0,0
475,6,5,5,3,2,1,1,1,0,1,0,0
476,6,5,5,3,2,1,1,1,0,1,0,0
477,6,5,5,3,2,1,1,1,0,1,0,0
478,6,5,5,3,2,1,1,1,1,1,0,1
479,6,5,5,3,2,1,1,2,1,1,0,1
480,6,5,5,3,2,1,1,2,1,1,0,1
481,7,6,5,3,2,1,0,1,1,1,0,1
482,6,6,4,2,2,1,0,1,1,1,0,1
483,6,6,4,2,2,1,0,1,1,1,1,1
484,6,6,4,3,2,1,0,1,1,0,1,1
485,6,6,4,3,2,1,0,1,1,0,1,1
486,6,6,4,3,2,1,0,1,1,0,1,1
487,6,6,4,3,2,1,0,1,1,0,1,1
488,6,6,5,3,2,2,0,1,0,0,1,0
489,6,7,5,3,2,2,0,0,0,0,1,0
490,6,7,5,3,2,2,1,1,0,0,1,0
491,6,7,5,3,2,2,1,1,0,0,1,0
492,6,7,5,3,2,2,1,1,0,0,1,0
493,6,7,5,3,3,2,1,1,0,0,0,0
494,6,7,5,3,3,2,1,1,0,0,0,0
495,6,7,5,3,3,2,1,1,0,0,0,0
496,6,7,5,3,3,2,1,1,0,0,0,0
497,6,7,5,3,3,2,1,1,0,1,0,0
498,5,6,5,3,3,2,1,1,0,1,0,0
499,5,6,5,3,3,2,1,2,1,1,0,0
500,6,7,5,3,3,2,0,1,1,1,0,0
501,6,7,5,3,3,2,0,1,1,1,0,0
502,6,7,5,3,3,2,0,1,1,1,0,0
503,6,7,4,3,3,2,0,1,1,1,0,0
504,6,7,4,3,3,2,0,1,1,1,0,0
505,6,7,4,3,3,2,0,1,1,1,0,0
506,6,7,4,3,3,2,1,2,1,1,0,0
507,6,7,4,4,3,2,1,2,1,0,0,0
508,6,7,4,4,3,2,1,2,1,0,0,0
509,6,8,5,4,3,2,1,1,0,0,0,0
510,6,8,5,4,2,2,1,1,0,0,0,0
511,6,8,5,4,2,2,1,1,0,0,0,0
512,6,8,5,4,2,2,1,1,0,0,0,0
513,6,8,5,4,2,2,1,1,0,0,0,0
514,6,8,5,4,2,2,1,1,0,0,0,0
515,6,8,5,3,2,2,1,1,0,0,0,0
516,6,8,5,3,2,2,0,0,0,0,0,0
517,6,8,5,3,2,2,0,0,0,0,0,0
518,6,8,5,3,2,2,0,0,0,0,0,0
519,6,8,5,3,2,2,0,1,0,0,1,0
520,6,8,5,3,2,2,0,1,0,0,1,0
521,6,8,5,3,2,2,0,1,1,0,1,0
522,6,8,5,3,2,2,0,1,1,0,1,0
523,6,8,5,3,2,2,1,1,1,0,1,0
524,6,8,5,3,2,2,1,1,1,1,1,0
525,6,8,5,3,2,2,1,1,1,1,1,1
526,6,8,5,3,2,2,1,1,1,1,1,1
527,6,8,4,3,2,1,1,1,1,1,1,1
528,6,8,4,3,2,1,1,1,1,1,1,1
529,6,9,4,3,3,1,1,0,1,1,0,1
530,6,9,4,3,3,1,1,0,1,1,0,1
531,6,9,5,3,3,1,1,0,0,1,0,1
532,6,9,5,3,3,1,1,0,0,1,0,1
533,7,9,5,3,3,1,0,0,0,1,0,1
534,6,8,5,4,3,1,0,0,0,0,0,1
