,s0,s1,s2,s3,s4,s5,q0,q1,q2,q3,q4,q5
11777,1,1,1,1,1,1,1,1,1,0,0,0
11778,2,2,1,1,1,1,0,0,1,0,0,0
11779,2,2,1,1,1,1,0,0,1,0,0,0
11780,2,2,1,1,1,1,0,0,1,0,0,0
11781,2,2,1,1,1,1,0,0,1,0,0,0
11782,2,2,1,1,1,1,0,0,1,0,0,0
11783,2,2,1,1,1,1,1,1,1,0,0,0
11784,2,2,2,1,1,1,1,1,0,0,0,0
11785,2,2,2,1,1,1,1,1,0,0,0,0
11786,2,2,2,1,1,1,1,1,0,0,0,0
11787,2,2,2,1,1,1,1,1,0,0,0,0
11788,2,2,2,1,1,1,1,1,0,0,0,0
11789,2,2,2,1,1,1,1,1,0,0,0,0
11790,1,1,2,1,1,1,1,1,0,1,0,0
11791,1,1,2,1,1,1,1,1,0,1,0,0
11792,1,1,2,1,1,1,1,1,0,1,0,0
11793,2,2,2,1,1,1,0,0,0,1,0,0
11794,2,2,2,1,1,1,0,0,0,1,0,0
11795,2,2,1,1,1,0,1,0,1,1,0,0
11796,2,2,1,1,1,0,1,0,1,1,0,0
11797,2,2,1,1,0,0,1,0,1,1,0,0
11798,2,2,1,1,0,0,1,0,1,1,0,0
11799,2,2,1,1,0,0,1,1,1,1,0,0
11800,2,2,1,2,0,0,1,1,1,0,0,0
11801,2,2,1,1,0,0,1,1,1,0,0,0
11802,2,2,1,1,0,0,1,1,1,0,1,0
11803,2,2,1,1,0,0,1,1,1,0,1,0
11804,2,2,1,1,0,0,1,1,1,0,1,0
11805,3,2,2,1,0,0,0,1,0,0,1,0
11806,3,2,2,1,0,0,0,1,0,0,1,0
11807,3,2,2,1,0,0,0,1,0,0,1,0
11808,2,1,2,1,0,0,0,1,0,0,1,0
11809,2,2,2,1,0,0,0,0,0,0,1,0
11810,2,2,2,1,0,0,0,0,0,0,1,0
11811,2,2,2,1,0,0,1,1,0,0,1,0
11812,2,2,2,1,1,0,1,1,0,0,0,0
11813,2,2,2,1,1,0,1,1,1,0,0,0
11814,2,2,1,1,1,0,1,1,1,0,0,0
11815,2,2,1,1,1,0,1,1,1,0,0,0
11816,2,2,1,1,1,0,1,1,1,0,0,1
11817,2,2,1,1,1,0,1,1,1,0,0,1
11818,2,2,1,1,1,0,1,1,1,1,0,1
11819,2,2,1,1,1,0,1,1,1,1,0,1
11820,2,2,1,1,1,0,1,1,1,1,0,1
11821,3,3,1,1,1,0,0,0,1,1,0,1
11822,3,3,1,1,1,0,0,0,1,1,0,1
11823,2,2,2,1,1,0,0,0,0,1,0,1
11824,2,2,2,1,1,0,0,0,0,1,0,1
11825,2,2,2,1,1,0,0,0,0,1,0,1
11826,2,2,2,1,1,1,0,0,0,1,0,0
11827,2,2,2,1,1,1,0,0,0,1,0,0
11828,2,2,2,2,1,1,1,1,0,0,0,0
11829,2,2,2,2,1,1,1,1,0,0,0,0
11830,2,2,2,1,1,1,1,1,0,0,0,0
11831,2,2,2,1,1,1,1,1,0,0,0,0
11832,2,2,2,1,1,1,1,1,0,0,0,0
11833,2,2,2,1,1,1,1,1,0,0,0,0
11834,2,2,2,1,1,1,1,1,0,0,0,0
11835,1,2,1,1,1,1,1,1,1,0,0,0
11836,1,2,1,1,1,1,1,1,1,0,0,0
11837,1,2,1,1,1,1,1,1,1,0,0,0
11838,2,3,1,1,1,1,0,0,1,0,0,0
11839,2,2,1,1,1,1,0,0,1,0,0,0
11840,2,2,1,1,1,1,0,0,1,0,0,0
11841,2,2,1,1,1,1,0,0,1,0,0,0
11842,2,2,1,1,0,1,0,0,1,0,0,0
11843,2,2,1,1,0,1,0,0,1,0,1,0
11844,2,2,1,1,0,1,0,0,1,0,1,0
11845,2,2,2,1,0,1,1,1,0,0,1,0
11846,2,2,2,1,0,1,1,1,0,0,1,0
11847,2,2,2,1,0,1,1,1,0,1,1,0
11848,2,2,2,1,0,1,1,1,0,1,1,0
11849,2,2,2,1,0,1,1,1,0,1,1,0
11850,2,2,2,1,0,1,1,1,0,1,1,0
11851,1,1,2,1,0,1,1,1,0,1,1,0
11852,1,1,2,1,0,1,1,1,0,1,1,0
11853,1,1,1,1,1,1,1,1,0,1,0,0
11854,1,1,1,1,1,1,1,1,0,1,0,0
11855,2,2,1,1,1,1,0,0,0,1,0,0
11856,2,2,1,1,1,0,0,0,1,1,0,0
11857,2,2,1,2,1,0,0,0,1,0,0,0
11858,2,2,1,1,1,0,0,0,1,0,0,0
11859,2,2,1,1,1,0,0,0,1,0,0,0
11860,2,2,1,1,1,0,0,0,1,0,0,0
11861,2,2,1,1,1,0,0,0,1,0,0,0
11862,2,2,1,1,1,0,0,0,1,0,0,0
11863,2,2,1,1,1,0,1,1,1,0,1,0
11864,2,2,1,1,1,0,1,1,1,0,1,0
11865,2,2,1,1,1,0,1,1,1,0,1,0
11866,2,2,2,1,1,0,1,1,0,0,1,0
11867,2,2,2,1,1,0,1,1,0,0,1,0
11868,1,1,2,1,1,0,1,1,0,0,1,0
11869,1,1,2,1,1,0,1,1,0,0,1,0
11870,1,1,2,1,1,0,1,1,0,0,1,0
11871,1,1,2,1,1,0,1,1,0,0,1,0
11872,1,1,2,1,1,0,1,1,0,0,1,0
11873,2,2,2,1,2,0,0,0,1,0,0,1
11874,2,2,2,1,2,0,0,0,1,0,0,1
11875,2,2,1,1,2,0,0,0,1,0,0,1
11876,2,2,1,1,2,0,0,0,1,0,0,1
11877,2,2,1,1,2,0,0,0,1,0,0,1
11878,2,2,1,1,2,0,0,0,1,1,0,1
11879,2,2,1,1,2,0,0,0,1,1,0,1
11880,2,2,1,1,2,0,1,1,1,1,0,1
11881,2,2,1,1,2,0,1,1,1,1,0,1
11882,2,2,1,1,2,0,1,1,1,1,0,1
11883,2,2,2,1,1,1,1,1,0,1,0,0
11884,2,2,2,1,1,1,1,1,0,1,0,0
11885,1,1,2,1,1,1,1,1,0,1,0,0
11886,1,1,2,1,1,1,1,1,0,1,0,0
11887,1,1,2,0,1,1,1,1,0,1,1,0
11888,1,1,2,1,1,1,1,1,0,0,1,0
11889,1,1,2,1,1,1,1,1,0,0,1,0
11890,2,2,2,1,1,1,0,0,0,0,1,0
11891,2,2,2,1,1,1,0,0,0,0,1,0
11892,2,2,2,1,1,1,1,0,1,0,1,0
11893,2,2,2,1,1,1,1,0,1,0,1,0
11894,2,2,2,1,1,1,1,0,1,0,1,0
11895,2,2,2,1,1,1,1,0,1,0,1,0
11896,2,2,1,1,1,1,2,1,1,0,1,0
11897,2,2,1,1,2,1,2,1,1,0,0,0
11898,2,2,1,1,2,1,2,1,1,0,0,0
11899,2,2,1,1,2,1,2,1,1,0,0,0
11900,2,2,1,1,2,1,2,1,1,0,0,0
11901,2,2,1,1,2,1,2,1,1,0,0,0
11902,3,2,2,1,2,1,1,1,0,0,0,0
11903,2,1,2,1,1,1,1,1,0,0,0,0
11904,2,1,2,1,1,1,1,1,0,0,0,0
11905,2,1,2,1,1,1,1,1,0,0,0,0
11906,3,2,2,1,1,1,0,0,0,0,0,0
11907,3,2,2,1,1,1,0,0,0,0,0,0
11908,3,2,2,1,1,1,0,0,0,0,0,0
11909,3,2,2,1,1,1,0,0,0,0,0,0
11910,3,2,2,1,1,1,1,1,1,1,0,0
11911,3,2,2,1,1,1,1,1,1,1,0,0
11912,3,2,2,1,1,1,1,1,1,1,0,0
11913,3,2,1,1,1,0,1,1,1,1,0,0
11914,3,2,1,1,1,0,1,1,1,1,0,0
11915,3,2,1,1,1,0,1,1,1,1,0,0
11916,3,2,1,1,1,0,1,1,1,1,0,0
11917,3,2,1,1,1,0,1,1,1,1,0,0
11918,3,2,1,0,1,0,1,1,1,1,0,0
11919,3,2,1,0,1,0,1,1,1,1,0,0
11920,3,2,2,1,1,0,0,0,0,0,0,0
11921,3,2,2,1,1,0,0,0,0,0,0,0
11922,3,2,2,1,1,0,0,0,0,0,0,0
11923,3,2,2,1,1,0,0,0,0,0,0,0
11924,3,2,2,1,1,0,0,0,0,0,0,0
11925,3,2,2,1,1,0,0,0,0,0,0,0
11926,3,2,2,1,1,0,0,0,0,0,0,0
11927,3,2,2,1,0,0,1,1,1,0,1,0
11928,3,2,2,1,0,0,1,1,1,0,1,0
11929,3,2,2,1,0,0,1,1,1,0,1,0
11930,3,2,2,1,0,0,1,1,1,0,1,0
11931,3,2,2,1,0,0,1,1,1,0,1,0
11932,2,2,1,1,0,0,1,1,1,0,1,0
11933,2,2,1,1,0,0,1,1,1,0,1,0
11934,2,2,1,1,0,0,1,1,1,0,1,0
11935,2,2,1,1,0,0,1,1,1,0,1,0
11936,1,1,1,1,0,0,1,1,1,0,1,0
11937,2,2,2,1,1,0,0,0,0,0,0,0
11938,2,2,2,1,1,0,0,0,0,0,0,0
11939,2,2,2,1,1,0,0,0,0,0,0,0
11940,2,2,2,1,1,0,0,0,0,0,0,0
11941,2,2,2,1,1,0,0,0,0,0,0,0
11942,2,2,2,1,1,0,1,1,0,1,0,0
11943,2,2,2,1,1,0,1,1,0,1,0,0
11944,2,2,2,1,1,0,1,1,0,1,0,0
11945,2,2,2,1,1,0,1,1,0,1,0,0
11946,2,2,2,1,1,0,1,1,0,1,0,0
11947,2,2,2,1,1,0,1,1,1,1,0,0
11948,2,2,2,1,1,0,1,1,1,1,0,0
11949,2,2,2,1,1,0,1,1,1,1,0,0
11950,1,1,1,0,1,0,1,1,1,1,0,0
11951,1,1,1,0,1,0,1,1,1,1,0,0
11952,2,2,1,1,1,0,0,0,1,0,0,0
11953,2,2,1,1,1,0,0,0,1,0,0,0
11954,2,2,1,1,1,0,0,0,1,0,0,0
11955,2,2,1,1,1,0,0,0,1,0,0,0
11956,2,2,1,1,1,0,0,0,1,0,0,0
11957,2,2,2,1,1,0,0,0,0,0,0,0
11958,2,2,2,1,1,0,0,0,0,0,0,0
11959,2,2,2,1,1,0,0,0,0,0,0,0
11960,2,2,2,1,1,0,0,0,0,0,0,0
11961,2,2,2,1,1,0,0,0,0,0,0,0
11962,2,2,2,1,1,0,0,0,0,0,0,0
11963,2,2,2,1,1,0,1,1,0,0,0,0
11964,2,2,2,1,1,0,1,1,0,0,0,0
11965,2,2,2,1,1,0,1,1,0,0,0,0
11966,2,2,2,1,1,0,1,1,0,0,0,0
11967,1,1,1,1,0,0,1,1,0,0,0,0
11968,1,1,1,1,0,0,1,1,0,1,0,0
11969,1,1,1,1,0,0,1,1,0,1,0,0
11970,1,1,1,1,0,0,1,1,1,1,1,1
11971,1,1,1,1,0,0,1,1,1,1,1,1
11972,1,1,1,1,0,0,1,1,1,1,1,1
11973,2,2,1,1,0,0,0,0,1,1,1,1
11974,2,2,1,1,0,0,0,0,1,1,1,1
11975,2,2,1,1,0,0,0,0,1,1,1,1
11976,2,2,1,1,0,0,0,0,1,1,1,1
11977,2,2,1,1,0,0,0,0,1,1,1,1
11978,2,2,1,2,0,0,0,0,1,0,1,1
11979,2,2,1,2,0,0,0,0,1,0,1,1
11980,2,2,2,2,1,1,0,0,0,0,0,0
11981,2,2,2,2,1,1,1,1,0,0,0,0
11982,1,1,2,1,1,1,1,1,0,0,0,0
11983,1,1,2,1,1,1,1,1,0,0,0,0
11984,1,1,2,1,1,1,1,1,0,0,0,0
11985,1,1,2,1,1,1,1,1,0,0,0,0
11986,1,1,2,1,1,1,1,1,0,0,0,0
11987,1,1,1,1,1,1,1,1,0,0,0,0
11988,1,1,1,1,1,1,1,1,0,0,0,0
11989,1,1,1,1,1,1,1,1,0,0,0,0
11990,1,1,1,1,1,1,1,1,1,0,0,0
11991,2,2,1,1,1,1,0,0,1,0,0,0
11992,2,2,1,1,1,1,0,0,1,0,0,0
11993,2,2,1,1,1,1,0,0,1,0,0,0
11994,2,2,1,1,1,1,0,0,1,0,0,0
11995,2,2,1,1,1,1,0,0,1,0,0,0
11996,2,2,1,1,1,1,0,0,1,0,0,0
11997,2,2,1,1,1,1,0,0,1,0,0,0
11998,2,2,1,1,1,1,0,0,1,1,0,0
11999,2,2,1,1,1,1,1,1,1,1,0,0
12000,2,2,2,1,1,1,1,1,0,1,0,0
12001,2,2,2,1,1,1,1,1,0,1,0,0
12002,2,2,2,1,1,1,1,1,0,1,0,0
12003,1,1,2,1,1,1,1,1,0,1,0,0
12004,1,1,2,1,1,1,1,1,0,1,0,0
12005,1,1,2,1,1,1,1,1,0,1,1,0
12006,1,1,2,1,1,1,1,1,0,1,1,0
12007,1,1,2,1,1,1,1,1,0,1,1,0
12008,1,1,2,1,1,1,1,1,0,0,1,0
12009,2,2,2,1,1,1,0,0,0,0,1,0
12010,2,2,1,1,0,0,0,0,0,0,1,0
12011,2,2,1,1,0,0,0,0,0,0,1,0
12012,2,2,1,1,0,0,0,0,0,0,1,0
12013,2,2,1,1,0,0,0,0,1,0,1,0
12014,2,2,1,1,0,0,0,0,1,0,1,0
12015,2,2,1,1,1,0,0,0,1,0,0,0
12016,2,2,1,1,1,0,0,0,1,0,0,0
12017,2,2,1,1,1,0,1,1,1,0,0,0
12018,2,2,1,1,1,0,1,1,1,0,0,0
12019,2,2,1,1,1,0,1,1,1,0,0,0
12020,2,2,1,1,1,0,1,1,1,0,0,0
12021,1,1,1,1,1,0,1,1,1,0,0,0
12022,1,1,1,1,1,0,1,1,1,0,0,0
12023,1,1,2,1,1,0,1,1,0,0,0,0
12024,1,1,2,1,1,0,1,1,0,0,0,0
12025,1,1,2,1,1,0,1,1,0,1,0,0
12026,1,1,2,1,1,0,1,1,0,1,0,0
12027,2,2,2,1,1,0,0,0,0,1,0,0
12028,2,2,2,1,1,0,0,0,0,1,0,0
12029,2,2,2,1,1,0,0,0,0,1,0,0
12030,2,2,1,1,1,0,0,0,0,1,0,0
12031,2,2,1,1,1,0,0,0,0,1,0,0
12032,2,2,1,1,1,0,0,0,0,1,0,0
12033,2,2,1,1,1,0,0,0,0,1,0,0
12034,2,2,1,1,1,0,0,0,0,1,0,0
12035,2,2,1,2,1,0,0,0,0,0,0,0
12036,2,2,1,2,1,0,0,0,0,0,0,0
12037,2,2,1,2,1,0,1,1,1,0,0,0
12038,2,2,1,1,1,0,1,1,1,0,0,0
12039,1,1,1,1,1,0,1,1,1,0,0,0
12040,1,1,1,1,1,0,1,1,1,0,0,0
12041,1,1,1,1,1,0,1,1,1,0,0,0
12042,1,1,1,1,1,0,1,1,1,0,0,0
12043,1,1,1,1,1,0,1,1,1,0,0,0
12044,1,1,1,1,1,0,1,1,1,0,0,0
12045,1,1,1,1,0,0,1,1,1,0,0,0
12046,1,1,1,1,0,0,1,1,1,0,0,0
12047,2,2,2,1,0,0,0,0,0,0,0,0
12048,2,2,2,1,0,0,0,0,0,0,0,0
12049,2,2,2,1,0,0,0,0,0,0,0,1
12050,2,2,2,1,0,0,0,0,0,0,1,1
12051,2,2,2,1,0,0,0,0,0,0,1,1
12052,2,2,2,1,0,0,0,0,0,0,1,1
12053,2,2,1,1,0,0,0,0,0,0,1,1
12054,2,2,1,1,0,0,0,0,0,0,1,1
12055,2,2,1,1,0,0,0,0,0,0,1,1
12056,2,2,1,1,0,0,1,1,1,0,1,1
12057,1,1,1,1,0,0,1,1,1,0,1,1
12058,1,1,1,1,0,0,1,1,1,1,1,1
12059,1,1,1,1,0,1,1,1,1,1,1,0
12060,1,1,1,1,1,1,1,1,1,1,0,0
12061,1,1,1,1,1,1,1,1,1,1,0,0
12062,1,1,1,1,1,1,1,1,1,1,0,0
12063,1,1,1,1,1,1,1,1,1,1,0,0
12064,1,1,1,1,1,1,1,1,1,1,0,0
12065,1,1,1,0,1,1,1,1,1,1,0,0
12066,2,2,2,0,1,1,0,0,0,1,0,0
12067,2,2,2,0,1,1,0,0,0,1,0,0
12068,2,2,2,1,1,1,0,0,0,0,0,0
12069,2,2,2,1,1,1,0,0,0,0,0,0
12070,2,2,2,1,1,1,0,0,0,0,0,0
12071,2,2,2,1,1,1,0,0,0,0,0,0
12072,2,2,2,1,1,1,0,0,0,0,0,0
12073,2,2,2,1,1,1,0,0,0,0,0,0
12074,2,2,2,1,1,1,0,0,0,0,0,0
12075,2,2,2,1,1,1,1,1,1,0,0,1
12076,2,2,2,1,1,1,1,1,1,0,0,1
12077,1,1,1,1,1,1,1,1,1,0,0,1
12078,1,1,1,1,1,1,1,1,1,0,0,1
12079,1,1,1,1,1,1,1,1,1,0,0,1
12080,1,1,1,1,1,1,1,1,1,0,0,1
12081,1,1,1,1,1,1,1,1,1,0,0,1
12082,1,1,1,1,1,1,1,1,1,0,0,1
12083,1,1,1,1,1,1,1,1,1,0,0,1
12084,1,1,1,1,1,1,1,1,1,0,0,1
12085,2,2,2,1,1,2,0,0,0,0,0,0
12086,2,2,2,1,1,2,0,0,0,0,0,0
12087,2,2,2,1,1,2,0,0,0,0,0,0
12088,2,2,2,1,1,2,0,0,0,0,0,0
12089,2,2,2,1,1,1,0,0,0,0,0,0
12090,2,2,2,1,0,1,0,0,0,1,0,0
12091,2,2,2,1,0,1,0,0,0,1,0,0
12092,2,2,2,1,0,1,0,0,0,1,0,0
12093,2,2,2,1,0,1,0,0,0,1,0,0
12094,2,2,2,1,0,1,0,0,0,1,0,0
12095,2,2,2,1,0,1,0,0,0,1,0,0
12096,1,1,1,1,0,1,1,1,1,1,1,0
12097,1,1,1,1,0,1,1,1,1,1,1,0
12098,1,1,1,0,0,1,1,1,1,1,1,0
12099,1,1,1,0,0,1,1,1,1,1,1,0
12100,1,1,1,1,0,1,1,1,1,0,1,0
12101,1,1,1,1,0,1,1,1,1,0,1,0
12102,1,1,1,1,0,1,1,1,1,0,1,0
12103,1,1,1,1,0,1,1,1,1,0,1,0
12104,1,1,1,1,0,1,1,1,1,0,1,0
12105,1,1,1,1,0,1,1,1,1,0,1,0
12106,2,2,2,1,1,1,0,0,0,0,0,0
12107,2,2,2,1,1,1,0,0,0,0,0,0
12108,2,2,2,1,1,1,0,0,0,0,0,1
12109,2,2,2,1,1,1,0,0,0,0,0,1
12110,2,2,2,1,1,1,0,0,0,0,0,1
12111,2,2,2,1,1,1,0,0,0,0,0,1
12112,2,2,2,1,1,1,0,0,0,0,0,1
12113,2,2,2,1,1,1,1,1,1,0,0,1
12114,2,2,2,1,1,1,1,1,1,0,0,1
12115,1,1,1,1,1,0,1,1,1,0,0,1
12116,1,1,1,1,1,0,1,1,1,0,0,1
12117,1,1,1,1,1,0,1,1,1,0,0,1
12118,1,1,1,1,1,1,1,1,1,0,0,0
12119,1,1,1,1,1,1,1,1,1,1,0,0
12120,1,1,1,1,1,1,1,1,1,1,0,0
12121,1,1,1,1,1,1,1,1,1,1,0,0
12122,1,1,1,1,1,1,1,1,1,1,0,0
12123,2,2,2,1,1,1,0,0,0,1,0,0
12124,2,2,2,1,1,1,0,0,0,1,0,0
12125,2,2,2,1,1,1,0,0,0,1,0,0
12126,2,2,2,1,1,1,0,0,0,1,0,0
12127,2,2,2,1,1,1,0,0,0,1,0,0
12128,2,2,2,1,1,1,0,0,0,1,0,0
12129,2,2,2,2,1,1,0,0,0,0,0,0
12130,2,2,2,1,1,1,0,0,0,0,0,0
12131,2,2,2,1,1,1,0,0,0,0,0,0
12132,2,2,2,1,1,1,0,0,0,0,0,0
12133,2,2,2,1,1,1,0,0,0,0,0,0
12134,2,2,2,1,1,1,1,1,1,0,0,0
12135,2,2,2,1,1,1,1,1,1,0,0,0
12136,1,1,1,1,0,1,1,1,1,0,0,0
12137,1,1,1,1,0,1,1,1,1,0,0,0
12138,1,1,1,1,0,1,1,1,1,0,1,0
12139,1,1,1,1,0,1,1,1,1,0,1,0
12140,1,1,1,1,0,1,1,1,1,0,1,0
12141,1,1,1,1,0,1,1,1,1,0,1,0
12142,1,1,1,1,0,1,1,1,1,0,1,0
12143,1,1,1,1,0,1,1,1,1,0,1,0
12144,2,2,2,1,0,1,0,0,0,0,1,0
12145,2,2,2,1,0,1,0,0,0,0,1,0
12146,2,2,2,1,0,1,0,0,0,0,1,0
12147,2,2,2,1,0,1,0,0,0,0,1,0
12148,2,2,2,1,1,0,0,0,0,0,0,0
12149,2,2,2,1,1,0,0,0,0,0,0,0
12150,2,2,2,1,1,0,0,0,0,0,0,0
12151,2,2,2,1,1,0,0,0,0,1,0,0
12152,2,2,2,1,1,0,1,1,1,1,0,0
12153,1,1,1,1,1,0,1,1,1,1,0,0
12154,1,1,1,1,1,0,1,1,1,1,0,0
12155,1,1,1,1,1,0,1,1,1,1,0,0
12156,1,1,1,1,1,0,1,1,1,1,0,0
12157,1,1,1,1,1,0,1,1,1,1,0,0
12158,1,1,1,1,1,0,1,1,1,1,0,0
12159,1,1,1,0,1,0,1,1,1,1,0,0
12160,1,1,1,0,1,0,1,1,1,1,0,0
12161,1,1,1,1,1,0,1,1,1,0,0,0
12162,2,2,2,1,1,0,0,0,0,0,0,0
12163,2,2,2,1,1,0,0,0,0,0,0,0
12164,2,2,2,1,1,0,0,0,0,0,0,0
12165,2,2,2,1,1,0,0,0,0,0,0,0
12166,2,2,2,1,1,0,0,0,0,0,0,0
12167,2,2,2,1,1,0,0,0,0,0,0,0
12168,2,2,2,1,1,0,0,0,0,0,0,0
12169,2,2,2,1,1,0,0,0,0,0,0,1
12170,2,2,2,1,1,0,0,0,0,0,0,1
12171,2,2,2,1,1,0,1,1,1,0,0,1
12172,2,2,2,1,1,0,1,1,1,0,0,1
12173,2,2,2,1,1,0,1,1,1,0,0,1
12174,1,1,1,1,1,0,1,1,1,0,0,1
12175,1,1,1,1,1,0,1,1,1,0,0,1
12176,1,1,1,1,1,0,1,1,1,0,0,1
12177,1,1,1,1,1,0,1,1,1,0,0,1
12178,1,1,1,1,0,0,1,1,1,0,0,1
12179,1,1,1,1,0,1,1,1,1,0,1,0
12180,1,1,1,1,0,1,1,1,1,0,1,0
12181,2,2,2,1,0,1,0,0,0,0,1,0
12182,2,2,2,1,0,1,0,0,0,1,1,0
12183,2,2,2,1,0,1,0,0,0,1,1,0
12184,2,2,2,1,0,1,0,0,0,1,1,0
12185,2,2,2,1,0,1,0,0,0,1,1,0
12186,2,2,2,1,0,1,0,0,0,1,1,0
12187,2,2,2,1,0,1,0,0,0,1,1,0
12188,2,2,2,1,0,1,0,0,0,1,1,0
12189,2,2,2,1,1,1,1,1,1,1,0,0
12190,2,2,2,1,1,1,1,1,1,1,0,0
12191,2,2,2,0,1,1,1,1,1,1,0,0
12192,1,1,1,1,1,1,1,1,1,0,0,0
12193,1,1,1,1,1,1,1,1,1,0,0,0
12194,1,1,1,1,1,1,1,1,1,0,0,0
12195,1,1,1,1,1,1,1,1,1,0,0,0
12196,1,1,1,1,1,1,1,1,1,0,0,0
12197,1,1,1,1,1,1,1,1,1,0,0,0
12198,1,1,1,1,1,1,1,1,1,0,1,1
12199,2,2,2,1,1,1,0,0,0,0,1,1
12200,2,2,2,1,1,1,0,0,0,0,1,1
12201,2,2,2,1,1,1,0,0,0,0,1,1
12202,2,2,2,1,1,1,0,0,0,0,1,1
12203,2,2,2,1,1,1,0,0,0,0,1,1
12204,2,2,2,1,1,1,0,0,0,0,1,1
12205,2,2,2,1,1,1,0,0,0,0,1,1
12206,2,2,2,1,1,1,0,0,0,0,1,1
12207,2,2,2,1,1,1,0,0,0,0,1,1
12208,2,2,2,1,2,2,1,1,1,0,0,0
12209,2,2,2,1,2,1,1,1,1,0,0,0
12210,2,2,2,1,2,1,1,1,1,0,0,0
12211,1,1,1,1,2,1,1,1,1,0,0,0
12212,1,1,1,1,2,1,1,1,1,1,0,0
12213,1,1,1,1,2,1,1,1,1,1,0,0
12214,1,1,1,1,2,1,1,1,1,1,0,0
12215,1,1,1,1,2,1,1,1,1,1,0,0
12216,1,1,1,1,2,1,1,1,1,1,0,0
12217,1,1,1,1,2,1,1,1,1,1,0,0
12218,2,2,2,1,2,1,0,0,0,1,0,0
12219,2,2,2,1,1,1,0,0,0,1,0,0
12220,2,2,2,1,1,1,0,0,0,1,0,0
12221,2,2,2,1,1,1,0,0,0,1,1,0
12222,2,2,2,1,1,1,0,0,0,0,1,0
12223,2,2,2,1,1,1,0,0,0,0,1,0
12224,2,2,2,1,1,1,0,0,0,0,1,0
12225,2,2,2,1,1,1,0,0,0,0,1,0
12226,2,2,2,1,1,1,0,0,0,0,1,0
12227,2,2,2,1,1,1,0,0,0,0,1,0
12228,2,2,2,1,1,1,0,0,0,0,1,0
12229,1,1,1,1,1,1,1,1,1,0,1,0
12230,1,1,1,1,1,1,1,1,1,0,1,0
12231,1,1,1,1,2,1,1,1,1,0,0,0
12232,1,1,1,1,2,1,1,1,1,0,0,0
12233,1,1,1,1,2,1,1,1,1,0,0,0
12234,1,1,1,1,2,1,1,1,1,0,0,0
12235,1,1,1,1,2,1,1,1,1,0,0,0
12236,1,1,1,1,2,1,1,1,1,0,0,0
12237,1,1,1,1,2,1,1,1,1,0,0,0
12238,1,1,1,1,1,0,1,1,1,0,0,0
12239,2,2,2,1,1,0,0,0,0,0,0,0
12240,2,2,2,1,1,0,0,0,0,0,0,0
12241,2,2,2,1,1,0,0,0,0,0,0,0
12242,2,2,2,1,1,0,0,0,0,0,0,0
12243,2,2,2,1,1,0,0,0,0,0,0,0
12244,2,2,2,1,1,0,0,0,0,0,0,0
12245,2,2,2,1,1,0,1,1,1,0,0,0
12246,2,2,2,1,1,0,1,1,1,1,0,0
12247,2,2,2,1,1,0,1,1,1,1,0,0
12248,1,1,1,1,1,0,1,1,1,1,0,0
12249,1,1,1,1,1,0,1,1,1,1,0,0
12250,1,1,1,1,1,0,1,1,1,1,0,0
12251,1,1,1,1,1,0,1,1,1,1,0,0
12252,1,1,1,0,1,0,1,1,1,1,0,0
12253,1,1,1,0,1,0,1,1,1,1,0,0
12254,1,1,1,0,1,0,1,1,1,1,0,0
12255,2,2,2,0,1,0,0,0,0,1,0,0
12256,2,2,2,1,1,0,0,0,0,0,0,0
12257,2,2,2,1,1,0,0,0,0,0,0,0
12258,2,2,2,1,1,0,0,0,0,0,0,0
12259,2,2,2,1,1,0,0,0,0,0,0,0
12260,2,2,2,1,1,0,0,0,0,0,1,0
12261,2,2,2,1,0,0,0,0,0,0,1,0
12262,2,2,2,1,0,0,0,0,0,0,1,0
12263,2,2,2,1,0,0,1,1,1,0,1,0
12264,2,2,2,1,0,0,1,1,1,0,1,0
12265,2,2,2,1,0,0,1,1,1,0,1,0
12266,2,2,2,1,0,0,1,1,1,0,1,0
12267,2,2,2,1,0,0,1,1,1,0,1,0
12268,2,2,2,1,0,0,1,1,1,0,1,0
12269,1,1,1,1,0,0,1,1,1,0,1,0
12270,1,1,1,1,1,0,1,1,1,0,0,0
12271,1,1,1,1,1,0,1,1,1,0,0,0
12272,1,1,1,1,1,0,1,1,1,0,0,0
12273,2,2,2,1,1,0,0,0,0,0,0,0
12274,2,2,2,1,1,0,0,0,0,0,0,0
12275,2,2,2,1,1,0,0,0,0,0,0,0
12276,2,2,2,1,1,0,0,0,0,0,0,0
12277,2,2,2,1,1,0,0,0,0,1,0,0
12278,2,2,2,1,1,0,0,0,0,1,0,0
12279,2,2,2,1,1,0,0,0,0,1,0,0
12280,2,2,2,1,1,0,0,0,0,1,0,0
12281,2,2,2,1,1,0,1,1,1,1,0,0
12282,2,2,2,1,1,0,1,1,1,1,0,0
12283,2,2,2,1,1,0,1,1,1,1,0,0
12284,2,2,2,1,1,0,1,1,1,1,0,1
12285,1,1,1,1,1,0,1,1,1,1,0,1
12286,1,1,1,0,1,0,1,1,1,1,0,1
12287,1,1,1,1,1,0,1,1,1,0,0,1
12288,1,1,1,1,1,0,1,1,1,0,0,1
12289,1,1,1,1,1,0,1,1,1,0,0,1
12290,1,1,1,1,1,0,1,1,1,0,0,1
12291,2,2,2,1,1,0,0,0,0,0,0,1
12292,2,2,2,1,1,0,0,0,0,0,0,1
12293,2,2,2,1,1,0,0,0,0,0,0,1
