,s0,s1,s2,s3,s4,s5,q0,q1,q2,q3,q4,q5
13465,1,1,1,0,1,0,0,0,0,0,0,0
13466,1,1,0,0,1,0,0,0,0,0,0,0
13467,1,1,0,0,1,0,0,0,0,0,0,0
13468,1,1,0,0,1,0,0,0,0,0,0,0
13469,1,1,0,0,1,0,0,0,0,0,0,0
13470,1,1,0,0,1,0,0,0,0,0,0,0
13471,1,1,0,0,1,0,0,0,0,0,0,0
13472,1,1,0,0,1,0,0,0,0,0,0,0
13473,1,1,0,0,1,0,0,0,0,0,0,0
13474,1,1,0,0,0,0,0,0,0,1,0,0
13475,0,0,0,1,0,0,0,0,0,0,0,0
13476,0,0,0,1,0,0,1,0,1,0,0,0
13477,1,0,1,1,0,0,0,0,0,0,0,0
13478,1,0,1,1,0,0,0,0,0,0,0,0
13479,1,0,1,1,0,0,0,0,0,0,0,0
13480,1,0,1,1,0,0,1,1,0,0,0,0
13481,2,1,1,1,0,0,0,0,0,0,0,0
13482,2,1,1,1,0,0,0,0,0,0,0,1
13483,2,1,1,1,0,1,0,0,0,0,0,0
13484,2,1,1,1,0,1,0,0,0,0,0,0
13485,2,1,1,0,0,1,0,0,0,0,0,0
13486,2,1,1,0,0,1,0,0,0,0,0,0
13487,1,1,0,0,0,1,0,0,0,0,0,0
13488,1,1,0,0,0,1,0,0,0,0,0,0
13489,1,1,0,0,0,1,0,0,0,0,0,0
13490,1,1,0,0,0,1,0,0,0,0,0,0
13491,0,0,0,0,0,1,0,0,0,0,0,0
13492,0,0,0,0,0,1,0,0,0,0,0,0
13493,0,0,0,0,0,0,0,0,0,0,0,0
13494,0,0,0,0,0,0,0,1,0,0,0,0
13495,0,1,0,0,0,0,1,0,0,0,0,0
13496,1,1,0,0,0,0,0,0,1,0,0,0
13497,1,1,1,0,0,0,0,0,0,0,0,0
13498,1,1,1,0,0,0,0,0,0,0,0,0
13499,1,1,1,0,0,0,0,0,0,0,1,0
13500,1,1,1,0,1,0,0,0,0,0,0,0
13501,1,1,1,0,1,0,0,0,0,0,0,0
13502,1,1,1,0,1,0,0,0,0,0,0,0
13503,1,1,1,0,1,0,0,0,0,0,0,0
13504,1,1,1,0,1,0,0,0,0,0,0,0
13505,1,0,1,0,1,0,0,0,0,0,0,0
13506,0,0,1,0,1,0,0,0,0,0,0,0
13507,0,0,0,0,1,0,0,0,0,0,0,0
13508,0,0,0,0,1,0,0,1,0,0,0,0
13509,0,1,0,0,1,0,0,0,0,0,0,0
13510,0,1,0,0,0,0,0,0,0,0,0,0
13511,0,1,0,0,0,0,0,0,0,1,0,0
13512,0,1,0,1,0,0,1,0,0,0,0,0
13513,1,1,0,1,0,0,0,0,0,0,0,0
13514,1,1,0,1,0,0,0,0,0,0,0,0
13515,1,1,0,1,0,0,0,0,0,0,0,0
13516,1,1,0,1,0,0,0,0,0,0,0,0
13517,1,1,0,1,0,0,0,0,1,0,0,0
13518,1,1,1,1,0,0,0,0,0,0,0,0
13519,1,0,1,1,0,0,0,0,0,0,0,0
13520,1,0,1,1,0,0,0,0,0,0,0,0
13521,1,0,1,1,0,0,0,0,0,0,0,0
13522,1,0,1,0,0,0,0,0,0,0,0,0
13523,0,0,1,0,0,0,0,0,0,0,0,0
13524,0,0,1,0,0,0,0,0,0,0,0,0
13525,0,0,1,0,0,0,0,0,0,0,0,0
13526,0,0,1,0,0,0,0,0,0,0,0,0
13527,0,0,1,0,0,0,0,0,0,0,0,0
13528,0,0,0,0,0,0,1,1,0,0,0,0
13529,1,1,0,0,0,0,0,0,0,0,0,0
13530,1,1,0,0,0,0,0,0,0,0,0,0
13531,1,1,0,0,0,0,0,0,0,0,0,0
13532,1,1,0,0,0,0,0,0,0,0,0,0
13533,1,1,0,0,0,0,0,0,0,0,0,0
13534,1,1,0,0,0,0,0,0,0,0,0,0
13535,1,1,0,0,0,0,0,0,0,0,0,0
13536,1,1,0,0,0,0,0,0,1,0,0,1
13537,1,1,1,0,0,1,0,0,0,0,0,0
13538,1,1,1,0,0,1,0,0,0,0,0,0
13539,0,0,1,0,0,1,0,0,0,0,0,0
13540,0,0,1,0,0,1,0,0,0,1,0,0
13541,0,0,1,1,0,1,0,0,0,0,0,0
13542,0,0,1,1,0,1,0,0,0,0,0,0
13543,0,0,1,1,0,1,0,0,0,0,1,0
13544,0,0,1,1,1,1,1,1,0,0,0,0
13545,1,1,1,1,1,1,0,0,0,0,0,0
13546,1,1,1,1,1,1,0,0,0,0,0,0
13547,1,1,0,1,1,0,0,0,0,0,0,0
13548,1,1,0,1,1,0,0,0,0,0,0,0
13549,1,1,0,1,1,0,0,0,0,0,0,0
13550,1,1,0,1,1,0,0,0,0,0,0,0
13551,1,1,0,0,1,0,0,0,0,0,0,0
13552,1,1,0,0,1,0,0,0,0,0,0,0
13553,1,1,0,0,1,0,0,0,0,0,0,0
13554,1,1,0,0,0,0,0,0,0,0,0,0
13555,0,0,0,0,0,0,0,0,0,0,0,0
13556,0,0,0,0,0,0,0,0,0,0,0,0
13557,0,0,0,0,0,0,0,0,1,0,0,0
13558,0,0,1,0,0,0,0,0,0,0,0,0
13559,0,0,1,0,0,0,0,0,0,0,0,0
13560,0,0,1,0,0,0,0,0,0,0,0,0
13561,0,0,1,0,0,0,0,0,0,0,0,0
13562,0,0,1,0,0,0,0,0,0,0,0,0
13563,0,0,1,0,0,0,0,0,0,0,0,0
13564,0,0,1,0,0,0,0,0,0,0,0,0
13565,0,0,1,0,0,0,1,1,0,0,1,0
13566,1,1,1,0,1,0,0,0,0,0,0,0
13567,1,1,1,0,1,0,0,0,0,0,0,0
13568,1,1,0,0,1,0,0,0,0,0,0,0
13569,1,1,0,0,1,0,0,0,0,0,0,0
13570,1,1,0,0,1,0,0,0,0,0,0,0
13571,1,1,0,0,1,0,0,0,0,0,0,0
13572,1,1,0,0,1,0,0,0,1,0,0,0
13573,1,1,1,0,1,0,0,0,0,1,0,0
13574,1,1,1,1,1,0,0,0,0,0,0,0
13575,1,1,1,1,1,0,0,0,0,0,0,0
13576,0,0,1,1,0,0,0,0,0,0,0,0
13577,0,0,1,1,0,0,0,0,0,0,0,0
13578,0,0,1,1,0,0,0,0,0,0,0,0
13579,0,0,1,1,0,0,0,0,0,0,0,0
13580,0,0,1,1,0,0,0,0,0,0,0,0
13581,0,0,1,1,0,0,0,0,0,0,0,0
13582,0,0,1,1,0,0,0,0,0,0,0,0
13583,0,0,0,1,0,0,0,0,0,0,0,0
13584,0,0,0,0,0,0,1,1,0,0,1,0
13585,1,1,0,0,1,0,0,0,0,0,0,0
13586,1,1,0,0,1,0,0,0,0,0,0,0
13587,1,1,0,0,1,0,0,0,0,0,0,0
13588,1,1,0,0,1,0,0,0,0,0,0,0
13589,1,1,0,0,1,0,0,0,0,0,0,0
13590,1,1,0,0,1,0,0,0,0,0,0,0
13591,1,1,0,0,1,0,0,0,0,0,0,0
13592,1,1,0,0,1,0,0,0,0,0,0,0
13593,1,1,0,0,1,0,0,0,0,0,0,0
13594,1,1,0,0,1,0,0,0,1,0,0,0
13595,0,0,1,0,0,0,0,0,0,0,0,0
13596,0,0,1,0,0,0,0,0,0,0,0,0
13597,0,0,1,0,0,0,0,0,0,0,0,0
13598,0,0,1,0,0,0,0,0,0,0,0,0
13599,0,0,1,0,0,0,0,0,0,0,0,0
13600,0,0,1,0,0,0,0,0,0,0,0,0
13601,0,0,1,0,0,0,0,0,0,0,0,0
13602,0,0,1,0,0,0,0,0,0,0,0,0
13603,0,0,1,0,0,0,1,1,0,0,1,0
13604,1,1,1,0,1,0,0,0,0,0,0,0
13605,1,1,0,0,1,0,0,0,0,0,0,0
13606,1,1,0,0,1,0,0,0,0,0,0,0
13607,1,1,0,0,1,0,0,0,0,0,0,0
13608,1,1,0,0,1,0,0,0,0,0,0,0
13609,1,1,0,0,1,0,0,0,0,1,0,0
13610,1,1,0,1,1,0,0,0,0,0,0,0
13611,1,1,0,1,1,0,0,0,0,0,0,0
13612,1,1,0,1,1,0,0,0,0,0,0,0
13613,1,1,0,1,1,0,0,0,0,0,0,0
13614,0,0,0,1,0,0,0,0,0,0,0,0
13615,0,0,0,1,0,0,0,0,0,0,0,0
13616,0,0,0,1,0,0,0,0,0,0,0,0
13617,0,0,0,1,0,0,1,1,1,0,0,0
13618,1,1,1,1,0,0,0,0,0,0,0,0
13619,1,1,1,1,0,0,0,0,0,0,0,0
13620,1,1,1,0,0,0,0,0,0,0,0,0
13621,1,1,1,0,0,0,0,0,0,0,0,0
13622,1,1,1,0,0,0,0,0,0,0,0,0
13623,1,1,1,0,0,0,0,0,0,0,0,0
13624,1,1,1,0,0,0,0,0,0,0,0,0
13625,1,1,1,0,0,0,0,0,0,0,0,0
13626,1,1,1,0,0,0,0,0,0,0,0,0
13627,1,1,1,0,0,0,0,0,0,0,0,0
13628,0,0,0,0,0,0,0,0,0,0,0,0
13629,0,0,0,0,0,0,0,0,0,0,0,0
13630,0,0,0,0,0,0,0,0,0,0,0,0
13631,0,0,0,0,0,0,0,0,0,0,0,0
13632,0,0,0,0,0,0,0,0,0,0,0,0
13633,0,0,0,0,0,0,1,1,0,0,0,0
13634,1,1,0,0,0,0,0,0,0,0,0,0
13635,1,1,0,0,0,0,0,0,0,0,1,0
13636,1,1,0,0,1,0,0,0,0,0,0,0
13637,1,1,0,0,1,0,0,0,0,0,0,0
13638,1,1,0,0,1,0,0,0,0,1,0,0
13639,1,1,0,1,1,0,0,0,1,0,0,0
13640,1,1,1,1,1,0,0,0,0,0,0,0
13641,1,1,1,1,1,0,0,0,0,0,0,0
13642,1,1,1,1,1,0,0,0,0,0,0,0
13643,1,1,1,1,1,0,0,0,0,0,0,0
13644,0,0,1,1,1,0,0,0,0,0,0,1
13645,0,0,1,1,1,1,0,0,0,0,0,0
13646,0,0,1,1,0,1,0,0,0,0,0,0
13647,0,0,1,1,0,1,0,0,0,0,0,0
13648,0,0,1,1,0,1,0,0,0,0,0,0
13649,0,0,1,0,0,1,0,0,0,0,0,0
13650,0,0,0,0,0,1,0,0,0,0,0,0
13651,0,0,0,0,0,1,1,1,0,0,0,0
13652,1,1,0,0,0,1,0,0,0,0,0,0
13653,1,1,0,0,0,1,0,0,0,0,0,0
13654,1,1,0,0,0,1,0,0,0,0,0,0
13655,1,1,0,0,0,0,0,0,0,0,0,0
13656,1,1,0,0,0,0,0,0,0,0,0,0
13657,1,1,0,0,0,0,0,0,1,0,0,0
13658,1,1,1,0,0,0,0,0,0,0,0,0
13659,1,1,1,0,0,0,0,0,0,0,0,0
13660,1,1,1,0,0,0,0,0,0,0,0,0
13661,1,1,1,0,0,0,0,0,0,0,0,0
13662,0,0,1,0,0,0,0,0,0,0,0,0
13663,0,0,1,0,0,0,0,0,0,0,0,0
13664,0,0,1,0,0,0,0,0,0,0,0,0
13665,0,0,1,0,0,0,0,0,0,0,0,0
13666,0,0,1,0,0,0,0,0,0,1,0,0
13667,0,0,1,1,0,0,1,1,0,0,0,0
13668,1,1,0,1,0,0,0,0,0,0,0,0
13669,1,1,0,1,0,0,0,0,0,0,0,0
13670,1,1,0,1,0,0,0,0,0,0,0,0
13671,1,1,0,1,0,0,0,0,0,0,0,0
13672,1,1,0,1,0,0,0,0,0,0,0,0
13673,1,1,0,1,0,0,0,0,0,0,0,0
13674,1,1,0,1,0,0,0,0,0,0,0,0
13675,1,1,0,1,0,0,0,0,0,0,0,0
13676,1,1,0,1,0,0,0,0,0,0,1,0
13677,1,1,0,0,1,0,0,0,0,0,0,0
13678,0,0,0,0,1,0,0,0,0,0,0,0
13679,0,0,0,0,1,0,0,0,0,0,0,0
13680,0,0,0,0,1,0,0,0,1,0,0,0
13681,0,0,1,0,1,0,0,0,0,0,0,0
13682,0,0,1,0,1,0,0,0,0,0,0,0
13683,0,0,1,0,1,0,0,0,0,0,0,0
13684,0,0,1,0,1,0,1,1,0,0,0,0
13685,1,1,1,0,1,0,0,0,0,0,0,0
13686,1,1,1,0,1,0,0,0,0,0,0,0
13687,1,1,1,0,0,0,0,0,0,0,0,0
13688,1,1,1,0,0,0,0,0,0,0,0,0
13689,1,1,1,0,0,0,0,0,0,0,0,0
13690,1,1,1,0,0,0,0,0,0,0,0,0
13691,1,1,0,0,0,0,0,0,0,0,0,0
13692,1,1,0,0,0,0,0,0,0,0,0,0
13693,1,1,0,0,0,0,0,0,0,0,0,0
13694,1,1,0,0,0,0,0,0,0,0,0,0
13695,0,0,0,0,0,0,0,0,0,0,0,0
13696,0,0,0,0,0,0,0,0,0,1,0,0
13697,0,0,0,1,0,0,0,0,0,0,0,0
13698,0,0,0,1,0,0,0,0,0,0,0,0
13699,0,0,0,1,0,0,1,0,1,0,0,0
13700,1,0,1,1,0,0,0,0,0,0,0,0
13701,1,0,1,1,0,0,0,0,0,0,0,0
13702,1,0,1,1,0,0,0,0,0,0,0,0
13703,1,0,1,1,0,0,0,1,0,0,0,0
13704,1,1,1,1,0,0,0,0,0,0,0,0
13705,1,1,1,1,0,0,0,0,0,0,0,0
13706,1,1,1,1,0,0,0,0,0,0,0,0
13707,1,1,1,0,0,0,0,0,0,0,0,0
13708,1,1,1,0,0,0,0,0,0,0,0,0
13709,1,1,1,0,0,0,0,0,0,0,0,0
13710,0,1,0,0,0,0,0,0,0,0,0,0
13711,0,1,0,0,0,0,1,0,0,0,0,0
13712,1,1,0,0,0,0,0,0,0,0,0,0
13713,1,1,0,0,0,0,0,0,0,0,0,0
13714,1,0,0,0,0,0,0,0,0,0,0,0
13715,1,0,0,0,0,0,0,0,0,0,0,0
13716,1,0,0,0,0,0,0,0,0,0,1,0
13717,1,0,0,0,1,0,0,0,1,0,0,0
13718,1,0,1,0,1,0,0,0,0,0,0,0
13719,1,0,1,0,1,0,0,0,0,0,0,0
13720,1,0,1,0,1,0,0,0,0,0,0,0
13721,1,0,1,0,1,0,1,1,0,0,0,0
13722,1,1,1,0,1,0,0,0,0,0,0,0
13723,1,1,1,0,1,0,0,0,0,0,0,0
13724,1,1,1,0,1,0,0,0,0,0,0,0
13725,1,1,1,0,1,0,0,0,0,0,0,0
13726,1,1,1,0,1,0,0,0,0,0,0,0
13727,1,1,1,0,0,0,0,0,0,0,0,0
13728,1,1,0,0,0,0,0,0,0,0,0,0
13729,1,1,0,0,0,0,0,0,0,1,0,0
13730,1,1,0,1,0,0,0,0,0,0,0,0
13731,1,1,0,1,0,0,0,0,0,0,0,0
13732,0,0,0,1,0,0,0,0,0,0,0,0
13733,0,0,0,1,0,0,0,0,0,0,0,0
13734,0,0,0,1,0,0,0,0,0,0,0,0
13735,0,0,0,1,0,0,1,1,1,0,0,0
13736,1,1,1,1,0,0,0,0,0,0,0,0
13737,1,1,1,1,0,0,0,0,0,0,0,0
13738,1,1,1,1,0,0,0,0,0,0,0,0
13739,1,1,1,1,0,0,0,0,0,0,0,0
13740,1,1,1,0,0,0,0,0,0,0,0,0
13741,1,1,1,0,0,0,0,0,0,0,0,1
13742,1,1,1,0,0,1,0,0,0,0,0,0
13743,1,1,1,0,0,1,0,0,0,0,0,0
13744,1,1,1,0,0,1,0,0,0,0,0,0
13745,1,1,1,0,0,1,0,0,0,0,0,0
13746,0,0,0,0,0,1,0,0,0,0,0,0
13747,0,0,0,0,0,1,0,0,0,0,0,0
13748,0,0,0,0,0,1,0,0,0,0,0,0
13749,0,0,0,0,0,1,0,0,0,0,0,0
13750,0,0,0,0,0,1,0,1,0,0,0,0
13751,0,1,0,0,0,1,0,0,0,0,0,0
13752,0,1,0,0,0,0,0,0,0,0,0,0
13753,0,1,0,0,0,0,1,0,0,0,0,0
13754,1,1,0,0,0,0,0,0,0,0,1,0
13755,1,1,0,0,1,0,0,0,0,0,0,0
13756,1,1,0,0,1,0,0,0,0,0,0,0
13757,1,1,0,0,1,0,0,0,1,0,0,1
13758,1,1,1,0,1,1,0,0,0,0,0,0
13759,1,1,1,0,1,1,0,0,0,0,0,0
13760,1,1,1,0,1,1,0,0,0,0,0,0
13761,1,0,1,0,1,1,0,0,0,0,0,0
13762,1,0,1,0,1,1,0,0,0,0,0,0
13763,1,0,1,0,1,1,0,0,0,1,0,0
13764,0,0,1,1,1,1,0,0,0,0,0,0
13765,0,0,1,1,0,1,0,0,0,0,0,0
13766,0,0,1,1,0,1,0,0,0,0,0,0
13767,0,0,1,1,0,1,1,1,0,0,0,0
13768,1,1,0,1,0,0,0,0,0,0,0,0
13769,1,1,0,1,0,0,0,0,0,0,0,0
13770,1,1,0,1,0,0,0,0,0,0,0,0
13771,1,1,0,1,0,0,0,0,0,0,0,0
13772,1,1,0,1,0,0,0,0,0,0,0,0
13773,1,1,0,1,0,0,0,0,0,0,0,0
13774,1,1,0,0,0,0,1,0,0,0,0,0
13775,2,1,0,0,0,0,0,0,0,0,0,0
13776,2,1,0,0,0,0,0,0,0,0,0,0
13777,2,1,0,0,0,0,0,0,1,0,0,0
13778,1,0,1,0,0,0,0,0,0,0,0,0
13779,1,0,1,0,0,0,0,0,0,0,0,0
13780,1,0,1,0,0,0,0,0,0,0,0,0
13781,1,0,1,0,0,0,0,0,0,0,0,0
13782,1,0,1,0,0,0,0,0,0,0,0,0
13783,1,0,1,0,0,0,0,0,0,0,0,0
13784,1,0,1,0,0,0,0,0,0,0,0,0
13785,0,0,1,0,0,0,0,0,0,0,0,0
13786,0,0,1,0,0,0,0,0,0,0,0,0
13787,0,0,1,0,0,0,1,1,0,0,0,0
13788,1,1,0,0,0,0,0,0,0,0,0,0
13789,1,1,0,0,0,0,0,0,0,1,0,0
13790,1,1,0,1,0,0,0,0,0,0,0,0
13791,1,1,0,1,0,0,0,0,0,0,0,0
13792,1,1,0,1,0,0,0,0,0,0,0,0
13793,1,1,0,1,0,0,0,0,0,0,0,0
13794,1,1,0,1,0,0,0,0,0,0,0,0
13795,1,1,0,1,0,0,0,0,0,0,0,0
13796,1,1,0,1,0,0,0,0,0,0,1,0
13797,1,1,0,1,1,0,0,0,1,0,0,0
13798,0,0,1,1,1,0,0,0,0,0,0,0
13799,0,0,1,1,1,0,0,0,0,0,0,1
13800,0,0,1,0,1,1,0,0,0,0,0,0
13801,0,0,1,0,1,1,0,0,0,0,0,0
13802,0,0,1,0,1,1,0,0,0,0,0,0
13803,0,0,1,0,1,1,1,1,0,0,0,0
13804,1,1,1,0,1,1,0,0,0,0,0,0
13805,1,1,1,0,1,1,0,0,0,0,0,0
13806,1,1,1,0,1,1,0,0,0,0,0,0
13807,1,1,1,0,0,1,0,0,0,0,0,0
13808,1,1,0,0,0,1,0,0,0,0,0,0
13809,1,1,0,0,0,1,0,0,0,0,0,0
13810,1,1,0,0,0,0,0,0,0,0,0,0
13811,1,1,0,0,0,0,0,0,0,0,0,0
13812,1,1,0,0,0,0,0,0,0,0,0,0
13813,1,1,0,0,0,0,0,0,0,0,0,0
13814,0,0,0,0,0,0,0,0,0,0,0,0
13815,0,0,0,0,0,0,0,0,0,0,0,0
13816,0,0,0,0,0,0,0,0,0,0,0,0
13817,0,0,0,0,0,0,0,0,0,0,0,0
13818,0,0,0,0,0,0,1,1,1,0,0,0
13819,1,1,1,0,0,0,0,0,0,0,0,0
13820,1,1,1,0,0,0,0,0,0,0,0,0
13821,1,1,1,0,0,0,0,0,0,0,0,0
13822,1,1,1,0,0,0,0,0,0,0,0,0
13823,1,1,1,0,0,0,0,0,0,0,0,0
13824,1,1,1,0,0,0,0,0,0,1,0,0
13825,1,1,1,1,0,0,0,0,0,0,0,0
13826,1,1,1,1,0,0,0,0,0,0,0,0
13827,1,1,1,1,0,0,0,0,0,0,0,0
13828,1,1,1,1,0,0,0,0,0,0,0,0
13829,0,0,0,1,0,0,0,0,0,0,0,0
13830,0,0,0,1,0,0,0,0,0,0,0,0
13831,0,0,0,1,0,0,0,0,0,0,0,0
13832,0,0,0,1,0,0,0,0,0,0,0,0
13833,0,0,0,1,0,0,0,0,0,0,0,0
13834,0,0,0,1,0,0,1,1,1,0,0,0
13835,1,1,1,0,0,0,0,0,0,0,0,0
13836,1,1,1,0,0,0,0,0,0,0,0,0
13837,1,1,1,0,0,0,0,0,0,0,0,0
13838,1,1,1,0,0,0,0,0,0,0,0,0
13839,1,1,1,0,0,0,0,0,0,0,0,0
13840,1,1,1,0,0,0,0,0,0,0,0,0
13841,1,1,1,0,0,0,0,0,0,0,0,0
13842,1,1,1,0,0,0,0,0,0,0,1,0
13843,1,1,1,0,1,0,0,0,0,0,0,0
13844,1,1,1,0,1,0,0,0,0,0,0,0
13845,0,0,0,0,1,0,0,0,0,0,0,0
13846,0,0,0,0,1,0,0,0,0,0,0,0
13847,0,0,0,0,1,0,0,0,0,0,0,0
13848,0,0,0,0,1,0,0,0,0,0,0,0
13849,0,0,0,0,1,0,0,0,0,0,0,0
13850,0,0,0,0,1,0,0,0,0,0,0,0
13851,0,0,0,0,1,0,0,0,0,0,0,0
13852,0,0,0,0,1,0,1,1,1,0,0,0
13853,1,1,1,0,0,0,0,0,0,0,0,0
13854,1,1,1,0,0,0,0,0,0,0,0,0
13855,1,1,1,0,0,0,0,0,0,0,0,0
13856,1,1,1,0,0,0,0,0,0,0,0,0
13857,1,1,1,0,0,0,0,0,0,1,1,0
13858,1,1,1,1,1,0,0,0,0,0,0,0
13859,1,1,1,1,1,0,0,0,0,0,0,0
13860,1,1,1,1,1,0,0,0,0,0,0,1
13861,1,1,1,1,1,1,0,0,0,0,0,0
13862,1,1,1,1,1,1,0,0,0,0,0,0
13863,0,0,0,1,1,1,0,0,0,0,0,0
13864,0,0,0,1,1,1,0,0,0,0,0,0
13865,0,0,0,1,1,1,0,0,0,0,0,0
13866,0,0,0,1,1,1,0,0,0,0,0,0
13867,0,0,0,1,1,1,0,0,0,0,0,0
13868,0,0,0,0,0,1,0,0,0,0,0,0
13869,0,0,0,0,0,1,0,0,0,0,0,0
13870,0,0,0,0,0,1,1,1,1,0,0,0
13871,1,1,1,0,0,0,0,0,0,0,0,0
13872,1,1,1,0,0,0,0,0,0,0,0,0
13873,1,1,1,0,0,0,0,0,0,0,0,0
13874,1,1,1,0,0,0,0,0,0,0,0,0
13875,1,1,1,0,0,0,0,0,0,0,0,0
13876,1,1,1,0,0,0,0,0,0,0,0,0
13877,1,1,1,0,0,0,0,0,0,0,1,0
13878,1,1,1,0,1,0,0,0,0,0,0,0
13879,1,1,1,0,1,0,0,0,0,0,0,0
13880,1,1,1,0,1,0,0,0,0,0,0,0
13881,0,0,0,0,1,0,0,0,0,0,0,0
13882,0,0,0,0,1,0,0,0,0,0,0,0
13883,0,0,0,0,1,0,0,0,0,0,0,0
13884,0,0,0,0,1,0,0,0,0,1,0,0
13885,0,0,0,1,1,0,0,0,0,0,0,0
13886,0,0,0,1,1,0,0,0,0,0,0,0
13887,0,0,0,1,1,0,1,1,0,0,0,0
13888,1,1,0,1,0,0,0,0,0,0,0,0
13889,1,1,0,1,0,0,0,0,0,0,0,0
13890,1,1,0,1,0,0,0,0,0,0,0,0
13891,1,1,0,1,0,0,0,0,0,0,0,0
13892,1,1,0,1,0,0,0,0,0,0,0,0
13893,1,1,0,1,0,0,0,0,1,0,0,0
13894,1,1,1,1,0,0,0,0,0,0,0,0
13895,1,1,1,0,0,0,0,0,0,0,0,0
13896,1,1,1,0,0,0,0,0,0,0,0,0
13897,1,1,1,0,0,0,0,0,0,0,0,0
13898,0,0,1,0,0,0,0,0,0,0,0,0
13899,0,0,1,0,0,0,0,0,0,0,0,0
13900,0,0,1,0,0,0,0,0,0,0,0,0
13901,0,0,1,0,0,0,0,0,0,0,0,0
13902,0,0,1,0,0,0,0,0,0,0,0,0
13903,0,0,1,0,0,0,0,0,0,0,0,0
13904,0,0,0,0,0,0,0,0,0,0,0,0
13905,0,0,0,0,0,0,0,0,0,0,0,0
13906,0,0,0,0,0,0,1,1,0,0,0,0
13907,1,1,0,0,0,0,0,0,0,0,0,0
13908,1,1,0,0,0,0,0,0,0,0,0,0
13909,1,1,0,0,0,0,0,0,0,0,0,0
13910,1,1,0,0,0,0,0,0,0,0,0,0
13911,1,1,0,0,0,0,0,0,0,0,0,0
13912,1,1,0,0,0,0,0,0,0,0,0,0
13913,1,1,0,0,0,0,0,0,1,0,0,0
13914,1,1,1,0,0,0,0,0,0,1,0,0
13915,1,1,1,1,0,0,0,0,0,0,0,0
13916,1,1,1,1,0,0,0,0,0,0,0,0
13917,0,0,1,1,0,0,0,0,0,0,0,0
13918,0,0,1,1,0,0,0,0,0,0,0,0
13919,0,0,1,1,0,0,0,0,0,0,0,0
13920,0,0,1,1,0,0,0,0,0,0,0,0
13921,0,0,1,1,0,0,0,0,0,0,1,0
13922,0,0,1,1,1,0,0,0,0,0,0,0
13923,0,0,1,1,1,0,1,1,0,0,0,0
13924,1,1,0,1,1,0,0,0,0,0,0,0
13925,1,1,0,0,1,0,0,0,0,0,0,0
13926,1,1,0,0,1,0,0,0,0,0,0,1
13927,1,1,0,0,1,1,0,0,0,0,0,0
13928,1,1,0,0,1,1,0,0,0,0,0,0
13929,1,1,0,0,1,1,0,0,0,0,0,0
13930,1,1,0,0,1,1,0,0,0,0,0,0
13931,1,1,0,0,1,1,0,0,0,0,0,0
13932,1,1,0,0,0,1,0,0,0,0,0,0
13933,1,1,0,0,0,1,0,0,0,0,0,0
13934,0,0,0,0,0,1,0,0,0,0,0,0
13935,0,0,0,0,0,1,0,0,1,0,0,0
13936,0,0,1,0,0,1,0,0,0,0,0,0
13937,0,0,1,0,0,0,0,0,0,0,0,0
13938,0,0,1,0,0,0,0,0,0,0,0,0
13939,0,0,1,0,0,0,0,0,0,0,0,0
13940,0,0,1,0,0,0,0,0,0,0,0,0
13941,0,0,1,0,0,0,0,0,0,0,0,0
13942,0,0,1,0,0,0,0,0,0,0,0,0
13943,0,0,1,0,0,0,1,1,0,0,0,0
13944,1,1,1,0,0,0,0,0,0,0,0,0
13945,1,1,1,0,0,0,0,0,0,0,0,0
13946,1,1,0,0,0,0,0,0,0,0,0,0
13947,1,1,0,0,0,0,0,0,0,0,0,0
13948,1,1,0,0,0,0,0,0,0,0,0,0
13949,1,1,0,0,0,0,0,0,0,1,0,0
13950,1,1,0,1,0,0,0,0,0,0,0,0
13951,1,1,0,1,0,0,0,0,0,0,0,0
13952,1,1,0,1,0,0,0,0,0,0,0,0
13953,1,1,0,1,0,0,0,0,0,0,0,0
13954,0,0,0,1,0,0,0,0,0,0,0,0
13955,0,0,0,1,0,0,0,0,0,0,0,0
13956,0,0,0,1,0,0,0,0,0,0,0,0
13957,0,0,0,1,0,0,0,0,1,0,0,1
13958,0,0,1,1,0,1,0,0,0,0,0,0
13959,0,0,1,1,0,1,0,0,0,0,0,0
13960,0,0,1,0,0,1,0,0,0,0,0,0
13961,0,0,1,0,0,1,0,0,0,0,0,0
13962,0,0,1,0,0,1,0,0,0,0,1,0
13963,0,0,1,0,1,1,0,0,0,0,0,0
13964,0,0,1,0,1,1,0,0,0,0,0,0
13965,0,0,1,0,1,1,1,1,0,0,0,0
13966,1,1,1,0,1,1,0,0,0,0,0,0
13967,1,1,1,0,1,1,0,0,0,0,0,0
13968,1,1,0,0,1,0,0,0,0,0,0,0
13969,1,1,0,0,1,0,0,0,0,0,0,0
13970,1,1,0,0,1,0,0,0,0,0,0,0
13971,1,1,0,0,1,0,0,0,0,0,0,0
13972,1,1,0,0,1,0,0,0,0,0,0,0
13973,1,1,0,0,0,0,0,0,0,0,0,0
13974,1,1,0,0,0,0,0,0,0,0,0,0
13975,1,1,0,0,0,0,0,0,0,0,0,0
13976,0,0,0,0,0,0,0,0,0,0,0,0
13977,0,0,0,0,0,0,0,0,1,0,0,0
13978,0,0,1,0,0,0,0,0,0,0,0,0
13979,0,0,1,0,0,0,0,0,0,0,0,0
13980,0,0,1,0,0,0,0,0,0,0,0,0
13981,0,0,1,0,0,0,0,0,0,0,0,0
