,San Andreas (Carrizo) rev,San Andreas (Cholame) rev,San Andreas (Mojave S),San Andreas (Coachella) rev,San Jacinto (Anza) rev,Garlock (West),San Andreas (Carrizo) rev output,San Andreas (Cholame) rev output,San Andreas (Mojave S) output,San Andreas (Coachella) rev output,San Jacinto (Anza) rev output,Garlock (West) output
526,1,1,1,1,0,0,0,0,0,0,1,0
527,1,1,1,0,0,1,1,1,1,0,0,0
528,1,1,0,1,0,0,0,0,1,0,1,0
529,1,1,0,1,0,0,0,0,1,0,0,0
530,1,1,0,0,0,1,0,0,1,0,1,1
531,1,1,1,1,0,0,1,1,0,0,0,0
532,0,0,1,1,1,0,1,1,0,0,0,0
533,0,0,1,1,0,0,1,1,0,0,0,1
534,1,1,1,0,0,0,0,0,0,1,1,0
535,1,1,1,0,0,0,1,1,0,0,0,0
536,0,0,1,1,1,1,1,1,1,0,0,0
537,1,1,0,0,0,0,1,0,1,1,0,0
538,1,2,0,0,1,0,0,0,1,1,0,1
539,1,1,0,0,0,0,0,0,1,0,0,0
540,1,1,0,1,1,0,0,0,1,0,0,0
541,1,1,1,0,1,1,1,1,0,1,0,0
542,2,1,1,0,1,0,0,0,0,0,0,0
543,1,1,1,1,0,0,1,1,1,0,1,0
544,1,1,0,1,0,0,0,0,1,0,0,0
545,1,1,0,0,0,0,0,0,1,1,1,1
546,1,1,0,0,0,0,0,0,1,0,0,0
547,1,1,0,1,1,0,0,0,1,0,0,0
548,1,1,0,1,0,0,1,1,1,0,0,0
549,0,0,0,0,1,1,1,1,1,1,0,0
550,1,1,1,0,0,1,0,0,0,0,0,0
551,1,1,1,1,1,0,0,0,0,0,0,0
552,1,1,1,1,0,1,0,0,0,0,0,0
553,1,1,1,0,1,0,0,0,0,0,0,0
554,1,1,1,1,0,0,0,0,0,0,0,1
555,1,1,1,1,1,0,1,1,1,0,0,0
556,0,0,0,0,1,1,1,1,1,1,0,0
557,1,1,1,0,1,0,0,0,0,0,0,0
558,1,1,1,1,0,0,0,0,0,0,0,0
559,1,1,1,0,1,0,0,0,0,1,0,0
560,1,1,1,0,0,1,1,1,1,0,1,0
561,1,1,0,1,0,0,0,0,1,0,0,0
562,1,1,0,1,0,1,0,0,1,0,1,0
563,1,1,0,0,0,1,0,0,1,0,1,0
564,1,1,0,1,0,0,0,0,1,0,0,0
565,1,1,0,1,1,0,1,1,1,0,0,0
566,1,1,0,1,0,0,0,0,1,0,0,0
567,1,1,1,0,1,1,0,0,0,0,0,0
568,1,1,1,1,0,0,1,1,1,0,0,0
569,0,0,0,0,1,0,1,1,1,1,0,0
570,1,1,1,0,0,0,0,0,0,1,0,0
571,1,1,1,0,1,0,1,1,0,0,0,0
572,0,0,1,1,0,0,1,1,0,0,0,0
573,1,1,1,0,1,1,0,0,1,0,0,0
574,1,1,1,1,0,0,0,0,0,0,0,0
575,1,1,2,0,1,1,1,1,0,1,0,0
576,0,0,2,0,0,0,1,1,1,0,1,0
577,2,1,1,1,0,0,0,0,0,0,0,0
578,1,1,1,1,0,0,1,1,0,0,1,1
579,1,2,1,0,0,0,0,0,0,1,0,0
580,1,1,1,0,0,0,0,0,0,0,1,0
581,1,1,1,1,0,1,1,1,1,0,0,0
582,0,0,0,0,0,0,1,1,1,1,1,0
583,1,1,1,0,0,1,0,0,0,0,0,0
584,1,1,1,1,0,0,0,0,0,0,1,1
585,1,1,1,1,0,0,0,0,0,0,0,0
586,1,1,1,0,1,0,0,0,0,1,0,0
587,1,1,1,0,0,0,1,1,0,0,0,0
588,1,1,1,1,0,1,1,0,0,0,1,0
589,1,1,1,0,0,0,0,0,0,0,0,0
590,1,1,1,1,0,0,0,0,0,0,1,0
591,1,1,1,1,0,0,1,1,0,0,0,0
592,0,0,1,0,1,1,1,1,0,1,0,0
593,1,1,1,0,0,0,0,0,0,0,0,0
594,1,1,1,1,1,1,0,0,0,0,0,0
595,1,1,1,1,0,0,1,1,1,0,0,0
596,0,0,1,0,1,0,1,1,0,0,0,0
597,1,1,1,1,0,0,0,0,0,0,0,0
598,1,1,1,0,1,0,0,0,0,1,0,0
599,1,1,1,0,0,1,1,1,0,0,1,0
600,0,0,1,1,0,0,1,1,0,0,0,0
601,1,0,1,1,0,0,1,1,0,0,1,0
602,1,1,1,0,0,1,0,0,0,1,0,0
603,1,1,1,0,0,0,1,1,1,0,0,0
604,1,1,1,1,1,1,0,0,0,0,0,0
605,1,2,1,0,0,0,0,0,0,1,0,0
606,1,1,1,0,1,0,1,1,0,0,0,0
607,0,0,1,1,0,0,1,1,0,0,1,1
608,1,1,1,1,0,0,0,0,0,0,0,0
609,1,1,1,0,1,0,0,0,0,1,0,0
610,2,1,1,0,0,1,1,1,1,0,1,0
611,1,1,0,1,0,0,0,0,0,0,0,0
612,1,1,1,0,1,0,0,0,0,1,0,0
613,2,1,1,0,0,1,1,1,1,0,0,0
614,1,1,0,1,1,0,0,0,1,0,0,0
615,1,1,0,0,0,0,0,0,1,1,0,1
616,1,1,0,0,1,0,0,0,1,0,0,0
617,1,1,1,1,1,0,1,1,0,0,1,0
618,0,0,1,0,0,0,1,1,0,0,1,0
619,1,1,1,1,0,0,0,0,0,0,0,0
620,1,1,1,1,1,1,1,1,0,0,0,0
621,0,0,1,1,0,0,1,1,0,0,0,0
622,1,1,1,0,1,0,0,0,0,0,0,0
623,1,1,1,1,0,0,1,0,1,0,1,0
624,1,1,0,1,0,0,1,1,1,0,0,0
625,1,1,0,0,1,1,0,0,1,0,0,1
626,2,1,0,1,0,0,0,0,1,0,0,0
627,1,1,1,1,1,0,1,1,0,0,0,1
628,1,1,1,0,0,0,0,0,0,1,0,0
629,1,1,1,0,1,0,0,0,0,0,0,0
630,1,1,1,1,1,1,1,1,1,0,0,0
631,0,0,0,1,1,0,1,1,1,0,0,0
632,1,1,0,0,0,0,0,0,1,1,0,0
633,1,1,0,0,1,1,0,0,1,0,0,0
634,1,1,0,1,0,0,0,0,1,0,0,1
635,1,1,0,0,1,0,0,0,1,0,0,0
636,1,1,0,1,0,1,1,1,1,0,0,0
637,1,1,1,1,1,0,0,0,0,0,0,0
638,1,1,1,0,0,0,0,0,0,0,1,0
639,1,1,1,1,0,0,0,0,0,0,0,0
640,1,1,1,1,1,1,1,1,1,0,0,0
641,0,0,0,0,1,0,1,1,1,0,0,0
642,1,1,0,1,0,0,0,0,1,0,0,0
643,1,1,1,0,1,0,0,0,0,1,0,0
644,1,1,1,0,0,0,0,0,0,0,1,0
645,1,1,2,1,0,1,1,1,1,0,0,0
646,0,0,2,1,0,0,1,1,0,0,0,0
647,0,0,1,0,1,0,1,1,0,0,0,0
648,0,0,1,1,0,1,1,1,1,0,1,0
649,1,1,1,1,0,0,0,0,0,0,0,0
650,1,1,1,0,0,1,0,0,0,1,1,0
651,1,1,1,0,0,0,0,0,0,0,0,0
652,1,1,1,1,0,0,1,0,0,0,1,0
653,2,1,1,0,0,1,1,1,0,1,0,0
654,1,1,1,0,0,0,0,0,0,0,1,0
655,1,1,1,1,0,0,0,0,1,0,0,1
656,1,1,1,1,0,0,1,1,0,0,1,0
657,1,0,1,0,0,0,1,1,0,0,0,0
658,1,1,1,1,1,0,0,0,0,0,0,0
659,1,1,1,1,0,1,0,0,0,0,0,0
660,1,1,1,1,1,1,0,0,0,0,0,0
661,1,1,1,0,0,0,1,1,0,0,0,0
662,1,1,1,1,1,0,0,0,0,0,0,0
663,1,1,1,1,0,0,0,0,0,0,0,0
664,1,1,1,0,1,1,0,0,0,1,0,0
665,1,1,1,0,0,0,1,1,0,1,0,0
666,1,1,1,0,1,0,0,0,1,0,0,0
667,1,1,0,1,0,1,0,0,1,0,0,0
668,1,1,0,1,1,0,0,0,1,0,0,0
669,1,1,0,0,1,0,0,0,1,1,0,1
670,1,1,0,0,1,0,0,0,1,0,0,0
671,1,1,1,1,0,0,1,1,0,0,1,0
672,1,1,1,0,0,1,0,0,0,1,1,0
673,1,1,1,0,1,0,0,0,0,0,0,0
674,1,1,1,1,0,0,0,0,0,0,1,1
675,1,1,1,1,0,0,0,0,0,0,0,0
676,1,1,1,0,0,0,1,1,1,1,1,0
677,1,1,0,0,0,1,0,0,1,0,0,1
678,1,1,0,1,1,0,1,1,1,0,0,0
679,0,0,0,1,0,0,1,1,1,0,0,0
680,0,0,0,0,0,0,1,1,1,0,1,1
681,1,1,1,1,0,0,0,0,0,0,0,0
682,1,1,1,1,0,0,0,0,0,0,1,0
683,1,1,1,0,0,1,0,0,0,1,0,0
684,1,1,1,0,0,0,1,1,1,0,1,0
685,0,0,0,1,0,0,1,1,1,0,0,0
686,1,1,0,0,0,0,0,0,1,1,1,0
687,1,1,1,0,0,0,0,0,0,0,0,0
688,1,1,1,1,1,1,0,0,0,0,0,0
689,1,1,1,0,0,0,1,1,0,0,0,0
690,0,0,1,1,1,0,1,1,0,0,0,0
691,0,0,1,1,0,0,1,1,0,0,1,0
692,1,1,1,0,0,1,0,0,0,1,0,0
693,1,1,1,0,1,0,1,1,0,0,0,0
694,1,1,1,1,0,0,1,0,1,0,0,0
695,0,1,0,0,1,0,1,0,1,1,0,1
696,2,1,1,0,0,0,0,0,0,0,0,0
697,1,1,1,1,1,0,1,1,0,0,0,0
698,1,1,1,0,0,1,0,0,0,1,0,0
699,1,1,1,0,1,0,0,0,0,0,0,0
700,1,1,1,1,0,0,0,0,0,0,0,0
701,1,1,1,1,1,0,1,1,1,0,0,0
702,0,0,0,0,0,0,1,1,1,0,0,1
703,1,2,1,1,1,1,0,1,0,0,0,0
704,1,1,1,1,0,0,0,0,0,0,0,0
705,1,1,1,0,1,0,0,0,0,1,0,0
706,1,1,1,0,0,0,1,1,0,0,0,0
707,0,0,1,1,1,1,1,1,0,0,0,0
708,1,1,1,1,0,0,0,0,0,0,0,0
709,2,1,1,1,1,0,1,0,1,0,0,0
710,0,1,0,0,0,0,1,1,1,0,0,0
711,0,0,0,1,1,1,1,1,1,0,0,0
712,1,1,1,1,0,0,0,0,0,0,1,1
713,1,1,1,0,0,0,0,0,0,1,0,0
714,1,1,1,0,0,0,0,0,0,0,0,0
715,1,1,1,1,1,0,0,0,0,0,0,0
716,1,1,1,1,0,0,1,1,0,0,0,1
717,0,0,1,0,1,0,1,1,0,1,0,0
718,1,1,1,0,0,1,0,0,1,1,0,0
719,1,1,0,0,1,0,0,0,1,0,0,0
720,1,1,0,1,0,1,0,0,1,0,0,0
721,1,1,1,0,1,0,1,1,0,1,0,0
722,1,1,1,0,0,0,0,0,0,0,0,1
723,1,1,1,1,1,0,0,0,0,0,0,0
724,1,1,1,1,0,0,1,1,0,0,0,0
725,0,0,1,0,1,1,1,1,1,0,0,0
726,1,1,0,1,0,0,0,0,1,0,1,0
727,1,1,0,1,0,0,0,0,1,0,0,1
728,1,1,0,0,0,0,1,1,1,0,1,0
729,0,0,0,1,0,0,1,1,1,0,0,0
730,1,1,1,1,0,0,0,0,0,0,1,1
731,1,1,1,0,0,0,0,0,0,0,0,0
732,1,1,1,1,0,0,0,0,0,0,1,0
733,1,1,1,1,0,1,0,0,0,0,0,0
734,1,1,1,0,1,0,0,0,0,0,0,0
735,1,1,1,1,0,0,1,1,0,0,0,0
736,1,1,1,1,1,0,0,0,0,0,0,1
737,1,1,1,1,0,1,0,0,1,0,0,0
738,1,1,0,0,1,0,1,1,1,1,0,0
739,0,0,0,0,0,1,1,1,1,0,0,0
740,1,1,0,1,0,0,0,0,1,0,1,0
741,1,1,0,1,0,0,1,0,1,0,0,0
742,2,1,0,0,0,0,0,1,1,0,1,1
743,1,1,0,1,0,0,0,0,1,0,0,0
744,1,1,0,1,1,0,0,0,1,0,0,0
745,1,1,1,0,1,0,0,0,0,1,0,0
746,1,1,1,0,0,1,0,0,0,0,1,0
747,1,1,2,1,0,0,1,1,1,0,0,0
748,1,1,1,1,0,1,0,0,0,0,1,0
749,1,1,1,0,0,1,0,0,0,0,0,0
750,1,1,1,1,1,0,0,0,0,0,0,0
751,1,1,1,0,1,0,1,1,0,1,0,0
752,0,0,1,0,0,1,1,1,1,0,1,0
753,1,1,0,1,0,0,0,0,1,0,0,0
754,1,1,1,1,0,0,0,0,0,0,1,0
755,1,1,1,0,0,0,1,1,0,1,0,1
756,0,0,1,0,0,0,1,1,0,0,1,0
757,1,1,1,1,0,0,0,0,0,0,0,0
758,1,1,1,1,0,1,0,0,0,0,1,0
759,1,1,1,0,0,0,1,0,1,1,0,0
760,0,1,0,1,0,0,1,1,1,0,1,0
761,1,1,1,0,0,1,0,0,0,0,0,0
762,1,1,1,1,0,0,0,0,0,0,0,0
763,1,1,1,1,1,0,0,0,0,0,0,0
764,1,1,1,0,0,1,0,0,0,0,1,0
765,1,1,1,1,0,0,1,1,1,0,1,0
766,0,0,0,1,0,0,1,1,1,0,1,0
767,1,1,1,0,0,1,0,0,0,0,1,0
768,1,1,1,1,0,0,0,0,0,0,1,0
769,1,1,1,1,1,1,1,1,0,0,0,0
770,0,0,1,0,1,1,1,1,0,1,0,0
771,2,1,1,0,1,0,0,0,0,0,0,0
772,1,1,1,1,0,0,1,1,1,0,0,0
773,0,0,0,0,1,0,1,1,1,1,0,0
774,1,1,1,0,0,1,0,0,0,1,0,0
775,1,1,1,0,1,0,0,0,0,0,0,0
776,1,1,1,1,0,0,0,0,0,0,0,0
777,1,1,1,0,1,1,1,1,1,1,0,0
778,0,0,0,0,0,0,1,1,0,0,0,0
779,1,1,1,1,1,1,0,0,0,0,0,0
780,1,1,1,0,0,1,0,0,1,1,0,0
781,1,1,0,0,1,0,1,1,1,0,0,0
782,0,0,0,1,0,0,1,1,1,0,0,0
783,1,1,1,1,1,1,0,0,0,0,0,0
784,1,1,1,0,0,0,0,0,0,0,0,0
785,1,1,1,1,1,0,0,0,0,0,0,0
786,1,1,1,1,0,0,1,1,0,0,0,1
787,0,0,1,0,1,0,1,1,0,0,0,0
788,1,1,1,1,0,0,0,0,0,0,1,0
789,1,1,1,1,0,1,0,0,0,0,0,0
790,1,1,1,0,0,1,1,1,0,0,1,0
791,0,0,1,1,0,0,1,1,0,0,0,0
792,1,1,1,1,0,1,0,0,0,0,1,0
793,1,1,1,0,0,0,0,0,0,1,0,0
794,1,1,1,0,1,0,0,0,0,0,0,0
795,1,1,1,1,0,0,1,1,1,0,0,1
796,0,0,0,0,1,0,1,1,1,1,0,0
797,0,0,0,0,0,0,1,1,1,0,0,0
798,1,1,1,1,1,0,0,0,0,0,0,0
799,2,1,1,1,0,0,0,0,0,0,1,0
800,1,1,1,0,0,0,1,1,0,1,1,0
801,1,1,1,0,0,0,1,0,1,0,1,1
802,1,1,0,1,0,0,1,1,1,0,0,0
803,1,1,0,0,1,0,0,0,1,1,0,0
804,1,1,0,0,0,1,0,0,1,0,1,0
805,1,1,1,1,0,0,1,1,0,0,0,0
806,0,0,1,0,1,0,1,1,0,1,0,0
807,1,1,1,0,0,1,0,0,0,1,0,0
808,1,1,1,0,1,0,1,0,0,0,0,0
809,1,1,1,1,0,0,0,0,0,0,0,0
810,2,1,1,0,1,0,0,1,0,1,0,0
811,1,1,1,0,0,0,1,0,1,0,0,0
812,1,1,0,1,1,0,0,0,1,0,0,1
813,1,1,0,0,0,0,1,1,1,1,0,0
814,1,1,0,0,1,0,0,0,1,0,0,0
815,1,1,1,1,0,0,0,0,0,0,0,1
816,1,1,1,0,1,0,1,1,0,1,0,0
817,1,1,1,0,0,0,0,0,0,0,1,1
818,1,1,1,1,0,0,0,0,0,0,0,0
819,1,1,1,0,1,0,0,0,1,1,0,0
820,1,1,0,0,0,1,1,1,1,0,0,0
821,1,1,1,1,1,0,0,0,0,0,0,0
822,1,1,1,1,0,0,0,0,0,0,0,0
823,1,1,2,0,1,1,0,0,1,0,0,0
824,1,1,1,1,0,0,1,1,0,0,0,0
825,1,1,1,1,1,0,0,0,1,0,0,0
826,2,2,0,1,0,0,1,0,1,0,1,1
827,1,1,1,1,0,0,0,0,0,0,1,0
828,1,1,1,0,0,0,0,0,0,1,0,0
829,1,1,1,0,0,1,1,1,0,0,1,0
830,1,0,1,1,0,0,1,1,0,0,0,0
831,2,1,1,0,0,0,0,0,0,1,1,1
832,1,1,1,0,0,0,0,0,1,0,0,0
833,1,1,0,1,1,1,0,0,1,0,0,0
834,1,1,0,0,0,0,1,1,1,1,0,0
835,1,1,0,0,1,1,0,0,1,0,0,0
836,1,1,0,1,0,0,1,0,1,0,0,0
837,2,1,0,1,1,0,1,1,1,0,0,1
838,1,0,0,0,0,0,1,1,1,1,0,0
839,1,0,1,0,1,0,1,1,0,0,0,0
840,1,1,1,1,0,0,0,0,0,0,0,0
841,1,1,1,0,1,0,0,0,0,0,0,1
842,1,1,1,1,0,1,1,1,1,0,0,0
843,0,0,0,1,1,0,1,1,1,0,0,0
844,1,1,0,0,0,1,0,0,1,0,0,0
845,1,1,0,1,1,0,0,0,1,0,0,0
846,1,1,0,1,0,0,1,1,1,0,0,1
847,1,1,0,0,1,0,0,0,1,1,0,0
848,1,1,0,0,0,0,1,1,1,0,0,0
849,1,1,1,1,1,0,0,0,0,0,0,0
850,1,2,1,2,0,1,0,1,0,0,0,0
851,1,0,1,1,1,0,1,1,0,0,0,0
852,1,1,0,0,0,0,0,0,1,0,0,1
853,1,1,1,1,1,0,0,0,0,0,0,0
854,1,1,1,1,0,0,0,0,0,0,1,0
855,1,1,1,0,0,0,1,1,0,0,0,1
856,1,1,1,1,0,0,0,0,0,0,1,0
857,1,1,1,1,0,0,1,0,0,0,0,0
858,0,1,1,1,0,0,1,0,0,0,1,0
859,1,2,1,0,0,1,0,1,0,1,0,0
860,1,1,1,0,0,0,0,1,0,1,0,0
861,1,1,1,0,1,0,1,1,1,0,0,0
862,0,0,1,1,0,1,1,1,1,0,0,0
863,1,1,0,0,1,0,0,0,1,1,0,0
864,1,1,0,0,0,0,0,0,1,0,0,1
865,1,1,0,1,1,0,0,0,1,0,0,0
866,1,1,1,1,0,0,0,0,0,0,0,0
867,1,1,1,0,1,0,1,1,0,0,0,0
868,0,0,1,1,0,1,1,1,0,0,0,0
869,1,1,1,0,1,0,0,0,0,1,0,1
870,1,1,1,0,0,0,0,0,0,1,0,0
871,1,1,1,0,1,0,1,1,1,0,0,0
872,0,0,0,1,0,0,1,1,1,0,0,0
873,1,1,0,1,1,1,0,0,1,0,0,0
874,1,1,0,0,0,0,0,0,1,0,0,0
875,1,1,0,1,1,0,0,0,1,0,0,1
876,1,1,1,0,0,0,1,1,0,1,0,0
877,0,0,1,0,1,0,1,1,0,0,0,0
878,1,1,1,1,0,0,0,0,0,0,0,0
879,1,1,1,1,0,0,0,0,0,0,1,0
880,1,1,1,0,0,0,1,1,1,0,0,0
881,0,0,0,1,0,1,1,1,1,0,1,0
882,0,0,0,1,0,0,1,1,1,0,0,0
883,2,1,1,0,1,0,0,0,0,1,0,0
884,1,1,1,0,1,0,1,1,0,0,0,1
885,1,1,1,1,0,0,0,0,0,0,0,0
886,2,1,1,0,1,0,0,0,0,1,0,1
887,2,1,1,0,0,0,0,0,0,0,1,0
888,1,1,1,1,0,0,1,1,1,1,0,0
889,0,1,0,0,1,0,1,1,1,0,0,0
890,1,2,0,1,0,0,0,1,1,0,1,0
891,1,1,0,0,0,1,0,1,1,1,0,0
892,2,1,0,0,0,0,0,0,1,0,1,0
893,1,1,0,1,0,0,0,0,1,0,0,0
894,1,1,0,1,0,1,0,0,1,0,1,0
895,2,1,0,0,0,0,1,1,1,0,0,0
896,1,1,0,1,1,1,0,0,1,0,0,0
897,1,1,0,0,0,0,1,1,1,1,0,0
898,0,0,1,0,1,0,1,1,0,1,0,0
899,1,1,1,0,0,1,0,0,0,0,1,0
900,1,1,1,1,0,0,0,0,0,0,0,0
901,1,1,1,1,0,1,0,0,0,0,1,0
902,1,1,1,0,0,0,1,1,1,0,0,0
903,1,1,1,1,0,0,0,0,0,0,1,0
904,1,1,1,0,0,0,0,0,0,1,0,0
905,1,1,1,0,1,0,0,0,0,0,0,1
906,2,3,1,1,0,0,1,1,0,0,0,0
907,2,2,1,1,1,0,0,1,0,0,0,0
908,1,1,1,0,0,0,1,1,1,0,0,0
909,1,1,0,1,1,0,0,0,1,0,0,0
910,1,1,0,1,0,0,0,0,1,0,0,0
911,1,1,0,0,1,1,0,0,1,1,0,0
912,1,1,0,0,0,0,1,1,1,0,0,0
913,1,1,1,1,1,0,0,0,0,0,0,0
914,1,1,1,0,1,0,0,0,0,1,0,0
915,1,1,1,0,0,1,0,0,0,0,1,0
916,1,1,1,1,0,0,0,0,0,0,0,0
917,1,1,1,1,0,0,1,1,1,0,0,0
918,1,1,1,0,1,0,0,0,0,0,0,0
919,1,1,1,1,0,0,0,0,0,0,0,0
920,1,1,1,0,1,1,0,0,0,1,0,0
921,1,1,1,0,0,0,0,0,0,0,0,0
922,1,1,1,1,1,0,1,1,0,0,0,0
923,1,1,1,0,0,1,0,0,1,1,0,0
924,1,1,0,0,1,0,0,0,1,0,0,1
925,1,1,0,1,0,0,0,0,1,0,0,1
926,1,1,0,1,1,0,1,1,1,0,0,0
927,1,0,0,0,0,0,0,1,1,1,0,0
928,1,2,1,0,1,0,0,0,0,0,0,0
929,1,1,1,1,0,1,1,1,0,0,1,0
930,1,1,2,1,0,0,0,0,0,0,0,0
931,1,1,1,0,0,0,0,0,0,1,1,1
932,2,1,1,0,0,0,0,0,0,0,0,0
933,1,1,1,1,0,0,0,0,0,0,1,0
934,1,1,1,0,0,1,1,1,0,1,0,0
935,0,0,1,0,0,0,1,1,0,0,0,0
936,1,1,1,1,1,0,0,0,0,0,0,0
937,1,1,1,0,0,0,1,1,0,1,0,1
938,1,1,1,0,1,0,0,0,0,0,0,0
939,1,1,1,1,0,1,0,0,0,0,1,0
940,1,1,1,1,0,1,1,1,0,0,0,0
941,1,0,1,0,0,0,0,1,1,0,1,0
942,1,1,0,1,0,0,1,0,1,0,0,0
943,2,1,1,1,0,1,0,0,0,0,1,0
944,1,1,1,1,0,0,0,0,0,0,0,0
945,1,1,1,0,0,0,1,1,0,1,1,1
946,0,0,1,1,0,0,1,1,0,0,0,0
947,1,1,1,1,1,0,0,0,0,0,0,0
948,1,1,1,0,0,2,0,0,0,1,0,0
949,1,1,1,0,1,0,0,0,0,0,0,0
950,2,1,1,1,1,0,1,0,1,0,0,0
951,0,1,0,0,1,1,1,1,1,1,0,1
952,1,1,0,0,0,0,0,1,1,1,0,0
953,1,1,0,0,1,0,1,1,1,0,0,0
954,1,1,0,1,0,0,0,0,0,0,0,1
955,1,1,1,0,1,0,0,0,0,1,0,0
956,1,1,1,0,0,0,1,1,0,0,1,0
957,0,0,1,1,0,1,1,1,1,0,0,0
958,1,1,0,0,0,0,0,0,1,1,1,0
959,1,1,0,0,0,0,0,0,1,1,0,0
960,1,1,0,0,1,1,0,0,1,0,0,0
961,1,1,0,1,0,0,1,1,1,0,0,0
962,1,0,1,0,1,1,0,1,0,1,0,0
963,1,1,1,0,0,0,1,0,0,0,0,0
964,2,1,1,1,1,0,0,0,0,0,0,0
965,1,1,1,1,1,0,1,1,0,0,0,0
966,0,0,1,0,0,0,1,1,0,1,1,0
967,0,1,1,0,0,1,1,0,0,0,0,0
968,1,1,1,1,0,0,0,0,0,0,1,0
969,1,1,1,0,0,0,1,1,0,1,0,0
970,1,0,1,0,1,1,1,1,1,0,0,0
971,1,1,0,1,0,0,0,0,1,0,0,0
972,1,1,0,1,1,0,0,0,1,0,0,1
973,1,1,0,0,0,0,1,1,1,1,0,0
974,0,0,0,0,1,0,1,1,1,0,0,0
975,0,0,0,1,0,0,1,1,1,0,0,0
976,1,1,1,1,1,2,0,0,0,0,0,0
977,1,1,1,0,0,0,0,0,0,0,0,0
978,1,1,1,1,1,0,0,0,0,0,0,1
979,1,1,1,1,0,0,1,1,0,0,1,0
980,0,0,1,0,0,0,1,1,0,0,0,0
981,0,0,1,1,0,0,1,1,0,0,1,0
982,1,1,1,1,0,1,0,0,0,0,0,0
983,1,1,1,0,0,0,0,0,0,1,1,0
984,1,1,1,0,0,0,0,0,0,0,0,0
985,1,1,1,1,0,0,1,1,1,0,1,0
986,1,1,0,1,0,1,0,0,1,0,0,0
987,1,1,0,1,1,0,1,0,1,0,0,0
988,1,1,0,0,1,1,1,1,1,1,0,0
989,1,1,0,0,0,0,0,0,1,0,0,0
990,1,1,0,1,1,0,0,0,1,0,0,0
991,1,1,1,0,0,1,0,0,0,1,0,0
992,1,1,1,0,1,0,1,1,0,0,0,0
993,1,1,1,1,0,1,0,0,0,0,1,0
994,2,1,1,0,0,0,0,0,0,1,0,0
995,1,1,1,0,0,0,0,0,0,0,1,0
996,1,1,1,1,0,0,1,1,1,0,0,0
997,1,1,1,1,1,1,0,0,0,0,0,0
998,1,1,1,0,0,0,0,0,0,1,0,0
999,1,1,1,0,1,1,0,0,0,0,0,0
1000,1,1,1,1,1,1,0,0,0,0,0,0
1001,1,1,1,0,0,0,1,1,1,1,0,0
1002,0,1,0,0,1,0,1,1,1,0,0,0
1003,1,2,1,1,0,0,0,0,0,0,1,1
1004,1,2,1,1,0,0,0,1,0,0,0,0
1005,1,1,1,0,0,0,0,1,0,0,0,0
1006,1,2,1,1,1,0,1,1,1,0,0,0
1007,0,1,0,1,0,1,1,1,1,0,1,0
1008,1,1,0,0,0,0,1,0,1,1,0,0
1009,1,1,0,0,0,0,1,1,1,0,1,0
1010,1,1,1,1,0,1,0,0,0,0,0,0
1011,1,1,1,1,0,0,0,0,0,0,1,0
1012,1,1,1,0,0,0,0,0,0,1,0,0
1013,1,1,1,0,1,0,0,0,0,0,0,0
1014,1,1,1,1,0,1,1,1,1,0,0,0
1015,1,1,0,0,1,1,0,0,1,0,0,0
1016,1,1,0,1,0,0,0,0,1,0,0,0
1017,1,1,0,1,1,0,1,1,1,0,0,0
1018,0,0,0,0,0,0,1,1,1,1,0,1
1019,1,1,0,0,1,0,0,0,1,0,0,0
1020,1,1,0,1,0,0,0,0,1,0,0,0
1021,1,1,0,1,1,1,1,1,1,0,0,0
1022,0,0,1,1,0,0,1,1,0,0,0,0
1023,1,1,1,1,1,1,1,0,0,0,0,0
1024,1,1,1,0,0,0,1,1,0,0,0,0
1025,1,1,1,1,1,0,0,0,0,0,0,0
1026,1,1,1,1,0,1,0,0,1,0,0,0
1027,1,1,0,0,1,0,0,0,1,0,0,0
1028,1,1,1,1,0,1,1,1,0,0,0,0
1029,0,0,1,1,1,0,1,1,0,0,0,0
1030,1,1,1,1,0,0,0,0,1,0,0,0
1031,1,1,0,0,1,0,0,0,1,0,0,0
1032,1,1,0,1,0,1,1,1,1,0,1,1
1033,1,0,1,1,0,0,0,1,0,0,0,0
1034,1,1,1,0,1,0,0,0,0,0,0,1
1035,1,1,1,1,0,0,0,0,0,0,0,0
1036,1,1,1,1,1,0,1,1,0,0,0,0
1037,0,0,1,0,0,1,1,1,0,1,0,0
1038,1,1,1,0,1,0,0,0,0,0,0,0
1039,1,1,1,1,0,0,1,1,0,0,0,0
1040,1,0,1,0,1,1,1,1,0,1,0,0
1041,2,1,1,0,0,0,1,0,0,0,0,0
1042,2,1,1,1,1,0,0,0,0,0,0,1
1043,1,1,1,1,0,0,0,0,0,0,0,0
1044,1,1,1,0,1,0,0,0,1,0,0,0
1045,1,1,0,1,0,0,0,0,1,0,0,0
1046,1,1,0,1,1,1,1,1,1,0,0,0
1047,1,1,0,0,0,1,0,0,1,1,1,0
1048,1,1,0,0,0,0,0,0,1,0,0,0
1049,1,1,0,1,0,1,0,0,1,0,1,0
1050,1,1,1,0,0,0,1,1,0,1,0,0
1051,0,0,1,0,0,0,1,1,0,1,1,0
1052,1,1,1,0,0,1,0,1,0,0,0,0
1053,1,2,1,1,1,0,0,0,0,0,0,0
1054,1,1,1,1,0,0,0,0,1,0,0,0
1055,1,1,0,0,1,0,1,1,1,1,0,0
